                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     82,                  1.711,                0.90597,                0.90186,                0.34005,                 0.3333,                0.28414,                0.09062,                 2.3081,                 1.3729,                 1.1005,             0.00084905,             0.00084905,             0.00084905
                     83,                 1.6832,                0.88889,                0.89829,                0.53725,                0.36583,                0.33707,                0.12765,                 2.3013,                 1.3798,                 1.0975,              0.0008441,              0.0008441,              0.0008441
                     84,                 1.6753,                0.88543,                0.89757,                0.49347,                0.40678,                0.36733,                0.13755,                 2.3175,                 1.4759,                 1.1093,             0.00083915,             0.00083915,             0.00083915
                     85,                  1.656,                0.87658,                0.89648,                0.55004,                0.35073,                0.37577,                0.14887,                 2.2887,                 1.3628,                 1.1015,              0.0008342,              0.0008342,              0.0008342
                     86,                 1.7078,                0.91014,                0.90127,                0.56885,                0.38234,                0.37395,                0.14169,                  2.249,                 1.3671,                 1.0897,             0.00082925,             0.00082925,             0.00082925
                     87,                 1.6049,                0.85101,                0.89826,                0.42629,                0.25946,                0.24206,                0.07683,                 2.2796,                 1.4099,                 1.0869,              0.0008243,              0.0008243,              0.0008243
                     88,                 1.6701,                0.87746,                0.89468,                0.58764,                0.34324,                0.31082,                0.10247,                 2.2953,                 1.6223,                 1.1103,             0.00081935,             0.00081935,             0.00081935
                     89,                 1.6358,                0.86973,                0.89155,                0.02375,                0.00996,                0.01326,                0.00467,                  4.045,                 6.4481,                 1.4627,              0.0008144,              0.0008144,              0.0008144
                     90,                 1.6414,                0.87809,                0.89269,                0.60009,                0.34379,                0.36905,                0.15902,                 2.2925,                 1.5628,                  1.092,             0.00080945,             0.00080945,             0.00080945
                     91,                 1.6393,                0.88121,                0.89433,                0.35104,                0.32941,                0.31453,                0.10116,                 2.3462,                 1.5793,                 1.0963,              0.0008045,              0.0008045,              0.0008045
                     92,                 1.6588,                0.87273,                0.89044,                0.52135,                0.42736,                0.37319,                0.14125,                 2.2444,                 1.4719,                  1.082,             0.00079955,             0.00079955,             0.00079955
                     93,                 1.6802,                0.89724,                0.89544,                0.59356,                0.38374,                0.37475,                0.14071,                 2.3436,                 1.5076,                 1.1108,              0.0007946,              0.0007946,              0.0007946
                     94,                 1.6505,                0.86513,                0.89302,                0.44624,                0.37824,                0.34604,                0.11633,                 2.2271,                 1.3281,                 1.0939,             0.00078965,             0.00078965,             0.00078965
                     95,                 1.6176,                0.86391,                0.89039,                0.34218,                0.20573,                0.23592,                0.06109,                  2.504,                 1.8745,                 1.1216,              0.0007847,              0.0007847,              0.0007847
                     96,                 1.6795,                0.88191,                0.89909,                0.56752,                 0.3647,                0.35289,                 0.1432,                 2.2659,                 1.4191,                 1.1013,             0.00077975,             0.00077975,             0.00077975
                     97,                 1.6717,                0.88625,                0.89163,                0.46314,                0.43141,                0.38486,                0.17074,                 2.1708,                 1.4206,                 1.0851,              0.0007748,              0.0007748,              0.0007748
                     98,                 1.6713,                0.86401,                0.90128,                0.55217,                0.30136,                0.31787,                 0.1179,                 2.3169,                 1.5128,                 1.1131,             0.00076985,             0.00076985,             0.00076985
                     99,                 1.6331,                0.86847,                0.90344,                0.47233,                 0.3425,                0.35422,                0.12354,                 2.2892,                 1.3766,                 1.1015,              0.0007649,              0.0007649,              0.0007649
                    100,                 1.6502,                0.89799,                0.89903,                0.66942,                0.26571,                0.32646,                0.12363,                 2.2286,                 1.3603,                 1.0917,             0.00075995,             0.00075995,             0.00075995
                    101,                 1.6508,                0.88728,                0.88876,                0.37462,                0.34372,                0.31121,                0.11756,                 2.3192,                 1.4332,                 1.1264,               0.000755,               0.000755,               0.000755
                    102,                 1.6601,                0.89508,                 0.8895,                0.36037,                0.15896,                 0.1595,                0.04521,                 2.6599,                  1.783,                 1.1379,             0.00075005,             0.00075005,             0.00075005
                    103,                 1.6377,                0.85808,                0.88373,                0.54304,                0.38078,                0.33423,                0.12449,                  2.205,                 1.3335,                 1.0922,              0.0007451,              0.0007451,              0.0007451
                    104,                 1.6314,                0.86605,                0.88828,                 0.3783,                0.38999,                0.30492,                 0.1032,                 2.2888,                 1.3234,                  1.114,             0.00074015,             0.00074015,             0.00074015
                    105,                 1.6284,                0.87227,                0.90446,                0.56115,                0.38343,                0.33688,                0.11802,                 2.3246,                 1.4774,                 1.1281,              0.0007352,              0.0007352,              0.0007352
                    106,                 1.6627,                0.88108,                0.89564,                0.58723,                0.33898,                0.32601,                0.12416,                 2.3035,                 1.3744,                 1.1054,             0.00073025,             0.00073025,             0.00073025
                    107,                 1.6716,                0.87748,                0.89602,                0.37086,                0.39769,                0.32371,                0.11552,                 2.4498,                 1.4914,                 1.1448,              0.0007253,              0.0007253,              0.0007253
                    108,                 1.6765,                0.87457,                0.89181,                0.61266,                0.36202,                0.33347,                 0.1295,                 2.3262,                 1.4029,                 1.1134,             0.00072035,             0.00072035,             0.00072035
                    109,                 1.6079,                0.85026,                0.88534,                0.55797,                0.38873,                0.33881,                0.13027,                 2.2984,                 1.3565,                 1.1128,              0.0007154,              0.0007154,              0.0007154
                    110,                 1.6414,                0.87438,                0.89121,                0.64656,                0.31831,                0.33584,                0.12208,                  2.296,                 1.3819,                 1.1039,             0.00071045,             0.00071045,             0.00071045
                    111,                 1.6387,                0.85357,                0.89088,                0.67099,                0.27736,                0.32233,                0.13326,                 2.2117,                 1.3384,                 1.0927,              0.0007055,              0.0007055,              0.0007055
                    112,                 1.6243,                0.85202,                0.88888,                0.65726,                0.33456,                0.33568,                0.11861,                 2.2852,                 1.3258,                 1.0987,             0.00070055,             0.00070055,             0.00070055
                    113,                 1.6149,                0.86069,                0.88613,                0.65176,                0.29947,                0.32341,                0.12214,                 2.1765,                 1.3532,                 1.0912,              0.0006956,              0.0006956,              0.0006956
                    114,                 1.6199,                0.86366,                0.88849,                0.57534,                 0.3769,                0.34764,                0.13362,                 2.2876,                 1.4159,                 1.1127,             0.00069065,             0.00069065,             0.00069065
                    115,                 1.6091,                0.83916,                0.88739,                0.56439,                0.36871,                0.33711,                0.11627,                 2.4004,                 1.4832,                 1.1326,              0.0006857,              0.0006857,              0.0006857
                    116,                 1.6037,                0.84088,                0.88668,                0.60232,                0.33607,                0.34499,                0.11908,                 2.3323,                 1.5705,                 1.1172,             0.00068075,             0.00068075,             0.00068075
                    117,                 1.6087,                0.84702,                0.89429,                 0.5222,                0.33863,                0.35641,                0.13093,                 2.1923,                 1.4164,                 1.0679,              0.0006758,              0.0006758,              0.0006758
                    118,                 1.6415,                0.85393,                0.89035,                0.53139,                0.35119,                0.36774,                0.14722,                 2.3217,                 1.4057,                 1.1148,             0.00067085,             0.00067085,             0.00067085
                    119,                 1.6357,                0.84989,                0.88964,                0.52402,                0.41248,                0.36928,                0.14332,                 2.3118,                 1.4525,                 1.1156,              0.0006659,              0.0006659,              0.0006659
                    120,                 1.6148,                0.85207,                0.88659,                0.46231,                0.39647,                0.35283,                0.13531,                 2.3326,                 1.4414,                 1.1132,             0.00066095,             0.00066095,             0.00066095
                    121,                 1.6058,                0.83723,                0.88903,                0.61199,                0.29918,                0.35001,                0.12904,                 2.3282,                 1.4709,                 1.1065,               0.000656,               0.000656,               0.000656
                    122,                 1.5933,                0.83852,                  0.896,                0.49217,                0.34993,                0.34887,                0.12399,                  2.305,                 1.4483,                 1.0987,             0.00065105,             0.00065105,             0.00065105
                    123,                 1.5983,                0.82176,                0.89026,                0.51633,                0.38162,                0.36159,                0.14069,                 2.3659,                 1.4106,                 1.1256,              0.0006461,              0.0006461,              0.0006461
                    124,                 1.5583,                0.83243,                 0.8881,                0.61949,                0.32789,                0.34008,                0.12112,                 2.2604,                 1.4065,                 1.0969,             0.00064115,             0.00064115,             0.00064115
                    125,                 1.5777,                0.81474,                0.89014,                0.62272,                0.38033,                0.35396,                0.12099,                 2.3242,                   1.41,                 1.1113,              0.0006362,              0.0006362,              0.0006362
                    126,                  1.601,                0.84728,                0.88644,                0.54082,                 0.4267,                 0.3945,                0.15148,                 2.2384,                 1.4636,                 1.1101,             0.00063125,             0.00063125,             0.00063125
                    127,                 1.6085,                0.84889,                0.89116,                0.52793,                0.36677,                0.35817,                0.13129,                  2.324,                 1.4285,                  1.109,              0.0006263,              0.0006263,              0.0006263
                    128,                 1.5678,                0.82963,                0.88471,                 0.2838,                0.13782,                0.14468,                0.04036,                 2.7181,                 2.2456,                 1.1361,             0.00062135,             0.00062135,             0.00062135
                    129,                 1.6077,                0.86564,                0.88788,                0.60119,                0.30947,                0.35431,                0.14428,                 2.2819,                 1.4144,                 1.1151,              0.0006164,              0.0006164,              0.0006164
                    130,                 1.6104,                0.84729,                0.87302,                0.51703,                0.34863,                0.34861,                0.13474,                 2.2232,                 1.3581,                 1.0856,             0.00061145,             0.00061145,             0.00061145
                    131,                 1.6066,                0.83057,                0.88581,                  0.501,                0.43382,                0.37048,                 0.1328,                 2.3357,                 1.4388,                 1.1109,              0.0006065,              0.0006065,              0.0006065
                    132,                 1.6153,                 0.8411,                0.89406,                0.49208,                0.46842,                0.36951,                0.15273,                 2.3121,                 1.4515,                 1.1162,             0.00060155,             0.00060155,             0.00060155
                    133,                 1.6049,                0.85324,                0.88921,                 0.4978,                0.36556,                0.36341,                0.12495,                 2.3809,                 1.4953,                 1.1488,              0.0005966,              0.0005966,              0.0005966
                    134,                 1.5857,                0.82471,                 0.8868,                0.62738,                0.30951,                0.35399,                0.13277,                 2.3629,                 1.4396,                 1.1138,             0.00059165,             0.00059165,             0.00059165
                    135,                 1.5859,                0.82622,                0.88055,                0.58403,                0.34544,                  0.369,                0.14295,                 2.3249,                 1.5259,                 1.0951,              0.0005867,              0.0005867,              0.0005867
                    136,                 1.5371,                0.82308,                0.88261,                0.51799,                0.41726,                0.37157,                0.14691,                 2.3855,                 1.5254,                 1.1242,             0.00058175,             0.00058175,             0.00058175
                    137,                  1.624,                0.87323,                0.88546,                0.57965,                0.38627,                0.36064,                0.13404,                 2.3377,                 1.3452,                 1.1185,              0.0005768,              0.0005768,              0.0005768
                    138,                 1.6001,                0.84493,                0.88466,                0.51752,                0.47458,                0.36918,                0.14073,                 2.2412,                 1.3767,                  1.097,             0.00057185,             0.00057185,             0.00057185
                    139,                 1.6255,                0.85027,                0.88325,                0.50549,                0.20426,                0.19074,                0.05528,                  2.565,                 1.8878,                 1.1444,              0.0005669,              0.0005669,              0.0005669
                    140,                 1.5622,                0.82495,                0.88454,                0.64312,                0.31222,                0.32812,                0.12696,                 2.2746,                 1.3642,                 1.1061,             0.00056195,             0.00056195,             0.00056195
                    141,                 1.5667,                0.80706,                 0.8819,                0.51496,                0.22622,                0.25033,                0.06743,                 2.4954,                 1.6041,                 1.1263,               0.000557,               0.000557,               0.000557
