                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     40,                 1.8448,                0.95461,                0.96059,                 0.0686,                0.12696,                0.07356,                0.02253,                 2.9668,                 3.3491,                 1.1498,              0.0008639,              0.0008639,              0.0008639
                     41,                 1.8681,                0.96046,                0.95774,                0.44116,                0.16784,                0.16046,                0.04818,                 2.7102,                 1.9719,                 1.0835,               0.000854,               0.000854,               0.000854
                     42,                 1.8162,                  0.923,                 0.9473,                0.61182,                0.31194,                0.30848,                0.09055,                 2.5578,                 1.4582,                 1.0396,              0.0008441,              0.0008441,              0.0008441
                     43,                 1.8326,                0.94028,                0.95163,                0.61521,                0.30816,                0.29569,                0.10748,                 2.5883,                 1.5171,                 1.0448,              0.0008342,              0.0008342,              0.0008342
                     44,                 1.8226,                0.93844,                0.94757,                0.45045,                0.17403,                 0.1395,                0.04075,                 2.7629,                 1.8651,                 1.0993,              0.0008243,              0.0008243,              0.0008243
                     45,                 1.8063,                0.92393,                0.94627,                0.65883,                0.33785,                 0.3227,                0.10668,                 2.5378,                 1.5019,                 1.0452,              0.0008144,              0.0008144,              0.0008144
                     46,                 1.8031,                0.92136,                0.94968,                0.60753,                0.29909,                0.28429,                0.09538,                 2.5459,                 1.5797,                 1.0568,              0.0008045,              0.0008045,              0.0008045
                     47,                  1.832,                 0.9355,                0.94014,                 0.0848,                0.06758,                0.05771,                 0.0181,                 3.2383,                 4.4999,                 1.1981,              0.0007946,              0.0007946,              0.0007946
                     48,                 1.7819,                 0.9078,                0.94223,                0.46114,                0.14487,                0.14357,                0.03847,                 2.8306,                 2.1629,                 1.1174,              0.0007847,              0.0007847,              0.0007847
                     49,                 1.7953,                0.90142,                0.94433,                0.44698,                 0.2013,                0.15577,                0.04975,                 2.7273,                 1.6314,                  1.085,              0.0007748,              0.0007748,              0.0007748
                     50,                  1.858,                 0.9533,                 0.9543,                0.59836,                0.32821,                0.32026,                0.11731,                 2.4935,                 1.4204,                 1.0361,              0.0007649,              0.0007649,              0.0007649
                     51,                 1.8081,                0.91113,                0.94028,                0.25871,                0.32598,                0.24905,                0.07904,                 2.5805,                 1.5528,                 1.0516,               0.000755,               0.000755,               0.000755
                     52,                 1.8073,                0.90996,                0.94991,                0.65458,                0.32172,                0.31541,                0.09001,                 2.6028,                 1.5109,                 1.0445,              0.0007451,              0.0007451,              0.0007451
                     53,                  1.805,                0.91894,                0.95187,                0.65304,                0.35902,                0.33138,                0.11072,                 2.5004,                 1.5249,                 1.0249,              0.0007352,              0.0007352,              0.0007352
                     54,                 1.7942,                0.90088,                0.93936,                0.59468,                0.31002,                0.31787,                0.08977,                 2.6021,                 1.4726,                  1.042,              0.0007253,              0.0007253,              0.0007253
                     55,                 1.7824,                0.90906,                0.93917,                0.69106,                0.38175,                0.37664,                0.14046,                 2.4554,                 1.4791,                 1.0235,              0.0007154,              0.0007154,              0.0007154
                     56,                 1.7987,                0.89889,                 0.9429,                 0.6735,                0.28846,                0.29671,                0.09254,                 2.6138,                 1.5478,                 1.0577,              0.0007055,              0.0007055,              0.0007055
                     57,                 1.8181,                0.91084,                0.95169,                0.27997,                0.39767,                0.30451,                0.10967,                 2.5376,                 1.5604,                 1.0454,              0.0006956,              0.0006956,              0.0006956
                     58,                 1.7985,                 0.9072,                0.94186,                0.05592,                0.02029,                0.03511,                0.00963,                 3.3208,                 5.3667,                 1.1839,              0.0006857,              0.0006857,              0.0006857
                     59,                 1.8348,                0.92455,                0.95252,                0.13285,                0.10602,                0.09099,                0.02566,                 2.9642,                 2.8819,                 1.1557,              0.0006758,              0.0006758,              0.0006758
                     60,                  1.784,                0.90555,                0.94262,                 0.6696,                0.27499,                0.31492,                0.11266,                 2.5491,                 1.5623,                 1.0489,              0.0006659,              0.0006659,              0.0006659
                     61,                  1.788,                0.90093,                0.93886,                0.62728,                0.33037,                0.31133,                0.11179,                 2.4897,                 1.4923,                 1.0314,               0.000656,               0.000656,               0.000656
                     62,                 1.7861,                0.89992,                0.93666,                0.66934,                0.34705,                0.33675,                0.11489,                 2.5505,                 1.4791,                 1.0441,              0.0006461,              0.0006461,              0.0006461
                     63,                 1.7894,                0.88045,                 0.9379,                0.61768,                0.33385,                0.32937,                0.12226,                 2.4919,                 1.4082,                 1.0415,              0.0006362,              0.0006362,              0.0006362
                     64,                 1.7938,                0.89484,                0.94231,                0.40781,                0.33463,                 0.3413,                0.11437,                 2.5547,                 1.4444,                 1.0344,              0.0006263,              0.0006263,              0.0006263
                     65,                 1.8055,                0.91141,                 0.9472,                0.55153,                0.30033,                0.31814,                0.11258,                 2.5728,                 1.5379,                  1.032,              0.0006164,              0.0006164,              0.0006164
                     66,                 1.7605,                 0.8842,                0.93764,                 0.6158,                0.39924,                0.33682,                0.10449,                  2.529,                 1.4701,                 1.0372,              0.0006065,              0.0006065,              0.0006065
                     67,                  1.751,                0.89057,                0.94345,                0.66293,                0.28977,                0.31648,                 0.1109,                 2.5168,                 1.4729,                 1.0366,              0.0005966,              0.0005966,              0.0005966
                     68,                 1.7927,                0.89799,                0.94275,                0.63325,                0.32666,                0.34338,                0.10426,                 2.5903,                  1.504,                  1.041,              0.0005867,              0.0005867,              0.0005867
                     69,                 1.8182,                0.91819,                0.93001,                 0.5995,                0.33357,                0.31753,                 0.0959,                 2.5104,                 1.5415,                 1.0385,              0.0005768,              0.0005768,              0.0005768
                     70,                 1.7897,                0.89828,                0.93361,                0.68878,                0.30428,                0.34939,                0.11334,                 2.4787,                 1.4639,                 1.0355,              0.0005669,              0.0005669,              0.0005669
                     71,                 1.7998,                0.90204,                0.93982,                0.57394,                0.28547,                0.28627,                0.08837,                 2.5498,                 1.5604,                 1.0429,               0.000557,               0.000557,               0.000557
                     72,                 1.7419,                0.87597,                0.93713,                0.66655,                0.29502,                 0.3174,                0.11578,                 2.5181,                 1.4589,                 1.0402,              0.0005471,              0.0005471,              0.0005471
                     73,                 1.7551,                0.88123,                0.93846,                0.64775,                0.32956,                0.31529,                 0.1075,                 2.4795,                 1.4502,                 1.0301,              0.0005372,              0.0005372,              0.0005372
                     74,                 1.7832,                0.90082,                0.93488,                 0.5575,                 0.2904,                0.26521,                0.07901,                 2.5193,                 1.5279,                  1.037,              0.0005273,              0.0005273,              0.0005273
                     75,                 1.7139,                0.85402,                0.93021,                0.63787,                0.31625,                0.30705,                0.10965,                 2.5622,                 1.5235,                 1.0382,              0.0005174,              0.0005174,              0.0005174
                     76,                 1.7439,                0.87861,                0.92863,                0.68689,                0.40712,                0.37334,                0.12955,                 2.5064,                 1.3936,                 1.0376,              0.0005075,              0.0005075,              0.0005075
                     77,                 1.7596,                0.87855,                0.92971,                0.68684,                0.25318,                0.29699,                0.09683,                 2.5087,                 1.5297,                 1.0422,              0.0004976,              0.0004976,              0.0004976
                     78,                 1.7679,                0.87809,                0.93203,                0.61195,                0.29483,                0.27839,                0.08876,                 2.5875,                 1.5074,                 1.0491,              0.0004877,              0.0004877,              0.0004877
                     79,                 1.7171,                0.86339,                0.93461,                0.57669,                0.31128,                0.25276,                0.08101,                  2.628,                 1.5131,                 1.0594,              0.0004778,              0.0004778,              0.0004778
                     80,                 1.7497,                0.86929,                0.92735,                0.07747,                0.09011,                0.06378,                 0.0205,                 3.0138,                 3.8834,                 1.1623,              0.0004679,              0.0004679,              0.0004679
                     81,                 1.7353,                0.86182,                0.93529,                0.69213,                0.27613,                0.29119,                0.09474,                 2.5341,                 1.4749,                  1.036,               0.000458,               0.000458,               0.000458
                     82,                 1.7372,                0.86758,                0.92739,                0.60646,                 0.3514,                0.30559,                0.10643,                 2.5246,                 1.4847,                 1.0403,              0.0004481,              0.0004481,              0.0004481
                     83,                  1.729,                0.86627,                0.92755,                0.58497,                0.35359,                0.32901,                0.09507,                  2.551,                 1.5308,                  1.052,              0.0004382,              0.0004382,              0.0004382
                     84,                 1.7169,                0.86233,                0.92638,                0.58733,                0.25125,                0.21143,                0.06681,                 2.7117,                 1.7088,                  1.082,              0.0004283,              0.0004283,              0.0004283
                     85,                 1.7387,                0.86424,                0.92399,                0.57322,                 0.2576,                0.21735,                0.06871,                 2.6726,                 1.6727,                 1.0615,              0.0004184,              0.0004184,              0.0004184
                     86,                 1.7643,                0.86667,                0.93098,                0.63686,                0.37322,                 0.3666,                0.12521,                 2.5397,                 1.4471,                 1.0329,              0.0004085,              0.0004085,              0.0004085
                     87,                 1.7387,                0.87034,                0.93178,                 0.6526,                0.33155,                0.34629,                0.11037,                 2.5037,                 1.4351,                  1.042,              0.0003986,              0.0003986,              0.0003986
                     88,                 1.7092,                0.85519,                0.92626,                0.60431,                0.40273,                0.36623,                0.13425,                 2.5105,                 1.4326,                 1.0383,              0.0003887,              0.0003887,              0.0003887
                     89,                 1.7277,                0.85365,                0.93569,                0.65842,                0.38915,                0.33934,                0.11809,                 2.5135,                 1.4588,                 1.0353,              0.0003788,              0.0003788,              0.0003788
                     90,                 1.7231,                0.85446,                0.92403,                0.64044,                0.32749,                0.31112,                0.10923,                 2.5147,                 1.4285,                   1.03,              0.0003689,              0.0003689,              0.0003689
                     91,                 1.7282,                 0.8671,                0.92139,                 0.7102,                0.24591,                0.34187,                0.11821,                 2.4785,                 1.4139,                 1.0237,               0.000359,               0.000359,               0.000359
                     92,                 1.6797,                0.84289,                0.92548,                0.45168,                0.12119,                0.12696,                0.03466,                 2.8867,                 2.4776,                 1.1271,              0.0003491,              0.0003491,              0.0003491
                     93,                 1.7148,                0.85057,                 0.9229,                0.60542,                0.30255,                0.28397,                0.08562,                 2.5941,                 1.5616,                 1.0511,              0.0003392,              0.0003392,              0.0003392
                     94,                 1.6818,                0.84414,                0.91808,                 0.5994,                0.35865,                0.32084,                0.12985,                 2.5128,                 1.4204,                 1.0359,              0.0003293,              0.0003293,              0.0003293
                     95,                 1.7159,                0.84978,                0.92497,                0.66753,                0.36881,                0.34077,                0.11325,                 2.5826,                 1.5204,                 1.0604,              0.0003194,              0.0003194,              0.0003194
                     96,                 1.6938,                 0.8533,                 0.9281,                0.64971,                0.38047,                0.32703,                0.11541,                 2.4926,                 1.4269,                 1.0367,              0.0003095,              0.0003095,              0.0003095
                     97,                 1.7024,                0.84384,                0.92627,                0.66905,                0.40661,                0.36038,                0.12269,                 2.5142,                 1.4695,                 1.0348,              0.0002996,              0.0002996,              0.0002996
                     98,                 1.6895,                 0.8326,                0.91919,                0.64241,                0.39168,                 0.3478,                0.11314,                 2.5631,                 1.4594,                 1.0448,              0.0002897,              0.0002897,              0.0002897
                     99,                 1.6816,                0.82874,                0.92713,                0.42494,                0.10026,                0.10261,                0.03006,                 2.8783,                 2.5083,                 1.1322,              0.0002798,              0.0002798,              0.0002798
                    100,                 1.6793,                0.83535,                0.92138,                0.62931,                0.25885,                0.25067,                0.07237,                 2.6678,                 1.6231,                 1.0733,              0.0002699,              0.0002699,              0.0002699
                    101,                 1.7138,                0.85123,                0.92259,                0.65997,                0.37916,                0.34122,                0.11948,                 2.5229,                 1.4525,                 1.0391,                0.00026,                0.00026,                0.00026
                    102,                 1.7214,                 0.8515,                0.92572,                0.38122,                0.39266,                0.34881,                0.10934,                 2.5195,                 1.4273,                 1.0384,              0.0002501,              0.0002501,              0.0002501
                    103,                  1.675,                0.82803,                0.92315,                0.34677,                0.40311,                0.32508,                 0.1145,                 2.5192,                 1.4279,                 1.0391,              0.0002402,              0.0002402,              0.0002402
                    104,                  1.678,                0.83645,                0.91652,                 0.5991,                 0.3878,                0.33945,                0.12923,                 2.5122,                 1.4476,                 1.0317,              0.0002303,              0.0002303,              0.0002303
                    105,                 1.6941,                0.84419,                0.92261,                0.58152,                0.27756,                0.25057,                 0.0789,                 2.5993,                 1.5707,                 1.0605,              0.0002204,              0.0002204,              0.0002204
                    106,                 1.7061,                 0.8386,                0.92496,                0.66587,                0.38974,                0.35973,                0.11928,                 2.4815,                 1.4493,                 1.0329,              0.0002105,              0.0002105,              0.0002105
                    107,                 1.6933,                0.84704,                 0.9247,                 0.6867,                0.37655,                0.35641,                0.13043,                 2.4888,                 1.4723,                 1.0372,              0.0002006,              0.0002006,              0.0002006
                    108,                 1.6969,                0.83413,                0.92325,                0.69519,                0.36829,                0.36424,                0.13182,                 2.5089,                 1.4761,                 1.0424,              0.0001907,              0.0001907,              0.0001907
                    109,                 1.6617,                0.82416,                0.91984,                0.65469,                0.35522,                0.36652,                0.11351,                 2.5394,                 1.4642,                 1.0389,              0.0001808,              0.0001808,              0.0001808
                    110,                 1.6593,                0.83311,                0.92483,                0.63505,                0.32412,                0.31075,                 0.1239,                 2.4957,                 1.4611,                 1.0328,              0.0001709,              0.0001709,              0.0001709
                    111,                 1.6488,                0.82234,                0.91484,                0.67185,                0.39599,                0.35551,                0.12259,                 2.5026,                 1.4392,                 1.0348,               0.000161,               0.000161,               0.000161
                    112,                 1.6867,                 0.8318,                0.92034,                0.59515,                0.39686,                0.34815,                0.12492,                 2.5011,                 1.4981,                 1.0311,              0.0001511,              0.0001511,              0.0001511
                    113,                 1.6586,                0.83289,                0.92013,                0.66373,                0.39163,                0.36405,                0.12222,                 2.5349,                 1.4345,                 1.0396,              0.0001412,              0.0001412,              0.0001412
                    114,                 1.6595,                0.82082,                0.92315,                0.66704,                0.40587,                0.37456,                0.13209,                  2.495,                 1.4518,                 1.0363,              0.0001313,              0.0001313,              0.0001313
                    115,                 1.6835,                0.82267,                0.91959,                 0.6644,                0.43279,                0.34937,                0.12008,                 2.5406,                 1.4789,                 1.0426,              0.0001214,              0.0001214,              0.0001214
