                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     11,                 1.8064,                0.91417,                 0.9471,                0.52561,                 0.1803,                0.19463,                0.06746,                 3.2413,                 7.0122,                 1.2383,              0.0011263,              0.0011263,              0.0011263
                     12,                 1.8034,                0.90612,                0.94335,                0.62448,                0.37929,                0.34228,                0.11044,                  2.576,                 1.5486,                  1.036,              0.0011139,              0.0011139,              0.0011139
                     13,                 1.8241,                0.92172,                0.94277,                0.65257,                0.30257,                   0.32,                0.09577,                  2.629,                 1.5201,                 1.0473,              0.0011015,              0.0011015,              0.0011015
                     14,                 1.7844,                0.91555,                0.93701,                0.43392,                0.28532,                0.29748,                  0.122,                 2.5467,                  1.511,                 1.0428,              0.0010891,              0.0010891,              0.0010891
                     15,                  1.771,                0.89598,                0.93503,                0.71742,                 0.2915,                0.29993,                0.09539,                 2.5967,                 1.4653,                 1.0372,              0.0010768,              0.0010768,              0.0010768
                     16,                 1.7865,                0.91517,                0.93245,                0.58575,                 0.2934,                0.21072,                0.06272,                 2.7046,                 1.8637,                 1.0924,              0.0010644,              0.0010644,              0.0010644
                     17,                 1.7927,                0.91429,                0.93743,                0.07603,                 0.0361,                0.05071,                0.02001,                 3.2204,                 4.4893,                 1.2551,               0.001052,               0.001052,               0.001052
                     18,                  1.817,                0.92739,                0.93526,                0.67536,                0.31388,                 0.3012,                 0.1122,                 2.5663,                 1.4987,                 1.0522,              0.0010396,              0.0010396,              0.0010396
                     19,                 1.8014,                0.91817,                0.94658,                0.67821,                0.31714,                0.34008,                0.10683,                 2.5784,                 1.5443,                 1.0427,              0.0010273,              0.0010273,              0.0010273
                     20,                 1.8051,                0.92952,                 0.9365,                0.62801,                0.32671,                0.33292,                0.10082,                  2.475,                 1.4758,                 1.0437,              0.0010149,              0.0010149,              0.0010149
                     21,                 1.7483,                0.87991,                0.93491,                0.42028,                0.14815,                0.11999,                0.03759,                 2.7294,                 1.8076,                 1.1014,              0.0010025,              0.0010025,              0.0010025
                     22,                  1.766,                0.89591,                0.94329,                0.59574,                0.35155,                0.32979,                0.11427,                 2.5885,                 1.5029,                  1.039,             0.00099013,             0.00099013,             0.00099013
                     23,                 1.8085,                0.91137,                0.94836,                0.69679,                0.31197,                0.30254,                0.09985,                 2.6737,                 1.6402,                 1.0623,             0.00097775,             0.00097775,             0.00097775
                     24,                 1.7929,                0.91144,                0.93665,                0.64427,                0.33075,                0.33435,                0.09649,                 2.6274,                 1.4695,                 1.0546,             0.00096537,             0.00096537,             0.00096537
                     25,                 1.7623,                0.89804,                0.93618,                 0.4393,                0.07768,                0.09288,                0.02673,                 2.9532,                 2.9206,                 1.1336,               0.000953,               0.000953,               0.000953
                     26,                 1.7574,                0.87908,                0.93651,                0.72953,                0.31031,                0.32497,                0.10936,                 2.5049,                 1.4774,                 1.0364,             0.00094062,             0.00094062,             0.00094062
                     27,                 1.7487,                0.88154,                0.93218,                0.40734,                0.36085,                0.35074,                0.10116,                  2.631,                 1.4639,                 1.0669,             0.00092825,             0.00092825,             0.00092825
                     28,                 1.7754,                0.90613,                0.93406,                0.32989,                0.42503,                0.35591,                0.11664,                 2.5678,                 1.4799,                 1.0398,             0.00091588,             0.00091588,             0.00091588
                     29,                 1.7543,                0.88865,                0.93583,                0.44609,                 0.1838,                0.18008,                0.05785,                   2.75,                 1.6158,                 1.0893,              0.0009035,              0.0009035,              0.0009035
                     30,                 1.7719,                0.90547,                0.93022,                0.30788,                 0.1659,                0.15844,                0.05103,                 2.7313,                 2.0899,                 1.1016,             0.00089112,             0.00089112,             0.00089112
                     31,                 1.7235,                0.86822,                0.92729,                0.66268,                 0.2994,                0.31816,                0.09639,                 2.6741,                 1.4514,                 1.0461,             0.00087875,             0.00087875,             0.00087875
                     32,                 1.7585,                0.88224,                0.93326,                0.70136,                0.31985,                0.33765,                0.11266,                  2.522,                 1.5002,                 1.0377,             0.00086637,             0.00086637,             0.00086637
                     33,                  1.773,                0.88671,                0.93764,                0.56805,                0.24303,                0.21011,                0.06883,                 2.6829,                 1.5294,                 1.0755,               0.000854,               0.000854,               0.000854
                     34,                 1.7311,                0.85934,                0.93351,                 0.5983,                0.32472,                0.28132,                 0.0886,                 2.7033,                 1.5102,                 1.0704,             0.00084162,             0.00084162,             0.00084162
                     35,                 1.7531,                0.86508,                0.93119,                0.13282,                0.07653,                0.06573,                0.01738,                 3.3373,                   2.34,                 1.1854,             0.00082925,             0.00082925,             0.00082925
                     36,                 1.7391,                0.87842,                0.92574,                0.61604,                0.26034,                0.28833,                0.09633,                 2.5543,                 1.3634,                 1.0626,             0.00081688,             0.00081688,             0.00081688
                     37,                 1.7414,                0.87378,                0.93379,                0.67728,                0.35544,                0.31956,                0.10035,                 2.5566,                 1.4339,                  1.052,              0.0008045,              0.0008045,              0.0008045
                     38,                 1.7419,                0.88392,                0.92924,                0.38994,                0.32533,                0.32961,                0.09877,                  2.557,                 1.5818,                 1.0508,             0.00079213,             0.00079213,             0.00079213
                     39,                 1.7009,                 0.8588,                0.93205,                0.32925,                0.37483,                0.30037,                0.10696,                 2.5889,                 1.5263,                 1.0564,             0.00077975,             0.00077975,             0.00077975
                     40,                 1.7335,                0.87161,                0.93833,                0.63687,                0.33649,                0.28725,                0.09167,                 2.6685,                 1.5849,                 1.0551,             0.00076738,             0.00076738,             0.00076738
                     41,                 1.7318,                0.86524,                0.93068,                0.47193,                0.10653,                0.11775,                0.03233,                 2.9197,                 2.6606,                 1.1289,               0.000755,               0.000755,               0.000755
                     42,                 1.7065,                0.85184,                0.92603,                0.50243,                0.18889,                0.20447,                0.05664,                 2.7321,                 1.8601,                 1.0876,             0.00074263,             0.00074263,             0.00074263
                     43,                 1.7087,                 0.8633,                0.92858,                0.65407,                0.24818,                0.27045,                0.09007,                  2.752,                 1.6876,                  1.089,             0.00073025,             0.00073025,             0.00073025
                     44,                 1.7148,                0.86399,                 0.9289,                0.44028,                0.11675,                0.11521,                0.03128,                 3.0015,                 2.4193,                 1.1465,             0.00071788,             0.00071788,             0.00071788
                     45,                 1.7069,                0.85913,                0.92765,                0.63949,                0.37273,                0.33769,                0.10655,                 2.5674,                 1.5256,                 1.0519,              0.0007055,              0.0007055,              0.0007055
                     46,                 1.6876,                0.85582,                0.92634,                0.08377,                0.07653,                0.06261,                0.02101,                 3.1571,                 4.1547,                 1.2193,             0.00069313,             0.00069313,             0.00069313
                     47,                 1.7179,                0.86141,                0.91954,                0.07554,                0.12354,                0.07645,                0.02126,                  3.189,                 3.5689,                 1.1797,             0.00068075,             0.00068075,             0.00068075
                     48,                 1.6875,                0.84852,                0.92282,                0.72555,                0.30346,                0.33661,                0.12276,                 2.6191,                 1.5637,                 1.0525,             0.00066838,             0.00066838,             0.00066838
                     49,                 1.6883,                0.83427,                0.92352,                0.63078,                0.32066,                0.31453,                0.11568,                 2.5498,                 1.5228,                 1.0547,               0.000656,               0.000656,               0.000656
                     50,                 1.7442,                0.87816,                0.93321,                  0.645,                0.32598,                0.32335,                0.11736,                 2.5852,                 1.5397,                 1.0575,             0.00064362,             0.00064362,             0.00064362
                     51,                 1.7088,                0.84641,                0.92123,                0.66965,                0.35872,                0.31971,                0.11902,                 2.5776,                 1.4906,                  1.059,             0.00063125,             0.00063125,             0.00063125
                     52,                 1.6978,                0.84299,                0.92729,                0.67636,                0.33956,                0.34976,                0.12139,                 2.6028,                  1.544,                 1.0671,             0.00061887,             0.00061887,             0.00061887
                     53,                 1.6826,                0.83935,                0.92748,                0.68318,                0.33454,                0.33389,                0.11704,                 2.5556,                 1.5252,                 1.0439,              0.0006065,              0.0006065,              0.0006065
                     54,                 1.6775,                0.82821,                 0.9182,                0.64148,                0.38473,                0.36068,                0.11763,                 2.5733,                 1.4133,                 1.0481,             0.00059413,             0.00059413,             0.00059413
                     55,                 1.6812,                0.83993,                0.91991,                0.61135,                0.25071,                0.24416,                0.06639,                  2.723,                 1.5415,                 1.0927,             0.00058175,             0.00058175,             0.00058175
                     56,                 1.6699,                0.82665,                0.91996,                 0.6348,                 0.3993,                0.38212,                0.14947,                 2.5524,                 1.4654,                 1.0518,             0.00056938,             0.00056938,             0.00056938
                     57,                 1.6596,                0.82509,                0.92118,                0.60569,                0.42653,                0.33799,                0.11551,                 2.5608,                 1.5201,                 1.0556,               0.000557,               0.000557,               0.000557
                     58,                 1.6762,                0.82637,                0.91685,                0.64813,                0.33508,                0.35144,                 0.1175,                 2.5841,                 1.5164,                 1.0495,             0.00054463,             0.00054463,             0.00054463
                     59,                 1.6945,                 0.8381,                 0.9267,                0.58628,                0.18612,                 0.1868,                0.05075,                 2.7724,                 2.1429,                 1.1167,             0.00053225,             0.00053225,             0.00053225
                     60,                  1.665,                0.83211,                0.91983,                0.61157,                0.29532,                0.26531,                 0.0827,                 2.7527,                  1.719,                  1.092,             0.00051988,             0.00051988,             0.00051988
                     61,                 1.6727,                0.83277,                0.91693,                0.63059,                0.35792,                0.34292,                0.12738,                 2.5265,                 1.4974,                 1.0467,              0.0005075,              0.0005075,              0.0005075
                     62,                 1.6632,                0.83208,                0.91328,                0.64568,                0.37862,                0.31605,                0.11422,                 2.4935,                 1.4832,                 1.0425,             0.00049513,             0.00049513,             0.00049513
                     63,                 1.6738,                0.81495,                0.91513,                0.60541,                0.39378,                0.37187,                0.14575,                 2.5097,                 1.4344,                 1.0371,             0.00048275,             0.00048275,             0.00048275
                     64,                 1.6664,                0.82551,                0.91902,                0.64932,                0.37513,                0.33515,                 0.1047,                 2.5637,                 1.4814,                 1.0442,             0.00047038,             0.00047038,             0.00047038
                     65,                 1.6788,                0.83098,                0.92357,                0.55352,                0.36166,                0.31451,                 0.1236,                 2.6132,                 1.5607,                 1.0576,               0.000458,               0.000458,               0.000458
                     66,                 1.6382,                0.80759,                0.91396,                0.73572,                0.35695,                0.37442,                0.13074,                 2.5527,                 1.5131,                 1.0475,             0.00044563,             0.00044563,             0.00044563
                     67,                 1.6422,                0.82403,                0.92232,                0.71775,                0.35932,                0.37119,                0.13465,                 2.5201,                 1.4611,                 1.0468,             0.00043325,             0.00043325,             0.00043325
                     68,                 1.6743,                0.82455,                0.92097,                0.64364,                0.35421,                0.34249,                0.12305,                 2.6119,                 1.5214,                  1.056,             0.00042087,             0.00042087,             0.00042087
                     69,                 1.7188,                 0.8465,                0.91227,                0.71793,                0.35365,                0.36088,                 0.1334,                 2.5621,                 1.4823,                 1.0534,              0.0004085,              0.0004085,              0.0004085
                     70,                 1.6862,                0.83591,                0.91449,                0.60022,                 0.2188,                0.20311,                0.06179,                 2.7033,                 1.8105,                 1.0822,             0.00039613,             0.00039613,             0.00039613
                     71,                 1.6707,                0.82724,                0.91733,                0.61095,                 0.2276,                0.23669,                0.07757,                  2.717,                 1.8452,                 1.0814,             0.00038375,             0.00038375,             0.00038375
                     72,                 1.6233,                0.80461,                 0.9147,                0.54859,                0.31876,                0.28207,                0.08775,                 2.6299,                 1.5932,                 1.0668,             0.00037138,             0.00037138,             0.00037138
                     73,                 1.6369,                0.80508,                0.91604,                0.65667,                0.37242,                0.35078,                0.13178,                 2.4947,                 1.4437,                 1.0378,               0.000359,               0.000359,               0.000359
                     74,                 1.6609,                0.82947,                 0.9126,                0.53119,                0.19012,                0.20225,                0.05908,                  2.722,                 1.8107,                 1.1093,             0.00034663,             0.00034663,             0.00034663
                     75,                 1.6008,                0.79279,                0.90983,                0.65225,                0.33463,                0.33388,                0.12142,                 2.5471,                 1.5472,                 1.0497,             0.00033425,             0.00033425,             0.00033425
                     76,                 1.6316,                0.80725,                0.90972,                0.66875,                 0.3664,                0.34554,                0.11568,                 2.5948,                 1.4498,                 1.0667,             0.00032188,             0.00032188,             0.00032188
                     77,                 1.6515,                0.81685,                0.90854,                0.61376,                0.28221,                0.32715,                0.12264,                 2.5216,                 1.5154,                 1.0453,              0.0003095,              0.0003095,              0.0003095
                     78,                 1.6481,                 0.8127,                0.91144,                0.69958,                0.29985,                0.33968,                0.12702,                 2.5009,                 1.4986,                 1.0385,             0.00029713,             0.00029713,             0.00029713
                     79,                 1.5993,                0.79435,                0.91328,                0.52795,                0.29823,                0.24948,                0.07449,                  2.652,                 1.6011,                 1.0681,             0.00028475,             0.00028475,             0.00028475
                     80,                 1.6219,                0.80019,                0.90641,                0.59915,                 0.3321,                0.30659,                0.09925,                 2.5429,                 1.4678,                  1.048,             0.00027237,             0.00027237,             0.00027237
                     81,                 1.6047,                0.78506,                0.91218,                0.61177,                0.21453,                0.27136,                0.09824,                 2.6233,                 1.6326,                 1.0753,                0.00026,                0.00026,                0.00026
                     82,                 1.6495,                0.80704,                0.90996,                0.47337,                0.17421,                0.18401,                0.05094,                 2.7755,                 1.9967,                 1.1121,             0.00024762,             0.00024762,             0.00024762
                     83,                 1.6183,                0.80268,                0.90837,                0.67378,                0.30341,                 0.3246,                0.12688,                 2.5316,                 1.5443,                 1.0507,             0.00023525,             0.00023525,             0.00023525
                     84,                  1.604,                0.79868,                0.90759,                 0.6814,                0.37631,                0.37418,                0.14528,                 2.5079,                 1.4741,                 1.0428,             0.00022288,             0.00022288,             0.00022288
                     85,                 1.6238,                0.79343,                0.90298,                0.69222,                0.37006,                0.37465,                0.15338,                 2.5138,                  1.479,                  1.045,              0.0002105,              0.0002105,              0.0002105
                     86,                 1.6483,                0.80028,                0.91155,                 0.6937,                0.37887,                0.36407,                0.14007,                 2.5163,                 1.4824,                 1.0414,             0.00019813,             0.00019813,             0.00019813
                     87,                 1.6175,                0.80019,                0.91046,                0.69286,                0.31744,                0.33415,                0.11585,                  2.564,                 1.4883,                 1.0551,             0.00018575,             0.00018575,             0.00018575
                     88,                 1.5897,                0.78827,                0.90519,                0.69351,                0.34194,                0.36493,                0.13928,                 2.5339,                 1.4862,                 1.0479,             0.00017338,             0.00017338,             0.00017338
                     89,                 1.6104,                0.78585,                0.91534,                 0.6679,                0.38661,                0.36633,                0.13104,                 2.5312,                 1.4841,                 1.0418,               0.000161,               0.000161,               0.000161
                     90,                 1.6107,                0.79195,                0.90474,                0.61003,                  0.409,                0.35706,                0.13155,                 2.5196,                 1.4577,                 1.0434,             0.00014862,             0.00014862,             0.00014862
                     91,                 1.6199,                0.75759,                0.93011,                 0.6388,                0.24848,                0.30643,                0.12754,                 2.5285,                 1.5518,                 1.0497,             0.00013625,             0.00013625,             0.00013625
                     92,                 1.5433,                0.73214,                0.91977,                0.65151,                 0.3183,                0.33431,                0.13882,                 2.4842,                    1.5,                  1.049,             0.00012387,             0.00012387,             0.00012387
                     93,                 1.5229,                0.72176,                0.91803,                0.60023,                0.41245,                0.35403,                0.12849,                  2.496,                 1.4883,                 1.0499,              0.0001115,              0.0001115,              0.0001115
                     94,                 1.5317,                 0.7224,                0.91217,                0.64953,                  0.359,                0.33565,                0.13518,                 2.4594,                 1.4905,                 1.0429,             9.9125e-05,             9.9125e-05,             9.9125e-05
                     95,                 1.5384,                0.74261,                0.91366,                0.61631,                0.20656,                0.20679,                0.06665,                 2.6762,                 1.7465,                 1.1009,              8.675e-05,              8.675e-05,              8.675e-05
                     96,                 1.5296,                0.72855,                0.90972,                0.35127,                0.32983,                0.33702,                0.13432,                 2.5007,                 1.5116,                 1.0516,             7.4375e-05,             7.4375e-05,             7.4375e-05
                     97,                 1.4974,                 0.7165,                0.90574,                0.38563,                0.36545,                 0.3471,                0.14445,                 2.4626,                 1.5084,                  1.044,                6.2e-05,                6.2e-05,                6.2e-05
                     98,                 1.5156,                 0.7171,                0.91339,                0.64324,                0.36132,                0.34714,                0.14048,                 2.4681,                 1.5044,                 1.0466,             4.9625e-05,             4.9625e-05,             4.9625e-05
                     99,                 1.5049,                 0.7132,                0.90911,                0.63895,                0.35191,                0.33591,                 0.1354,                 2.4728,                 1.5149,                 1.0487,              3.725e-05,              3.725e-05,              3.725e-05
                    100,                  1.498,                0.70612,                0.90573,                0.65931,                0.36213,                0.34364,                0.14291,                 2.4659,                 1.5143,                 1.0484,             2.4875e-05,             2.4875e-05,             2.4875e-05
