                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     12,                 2.7887,                 2.4358,                  1.188,                0.59275,                0.04124,                0.06985,                0.01949,                 2.8641,                 2.3992,                 1.1841,              0.0011139,              0.0011139,              0.0011139
                     13,                 2.7937,                 2.4269,                  1.174,                0.01427,                0.32509,                0.04058,                0.01007,                 2.9906,                 2.8878,                 1.2196,              0.0011015,              0.0011015,              0.0011015
                     14,                 2.7333,                 2.3689,                 1.1708,                0.40729,                0.08921,                0.07307,                0.02013,                 2.8198,                 2.1937,                 1.1578,              0.0010891,              0.0010891,              0.0010891
                     15,                 2.7372,                 2.3584,                  1.158,                 0.3983,                0.08466,                0.07331,                0.02151,                 2.8427,                 2.1183,                 1.1882,              0.0010768,              0.0010768,              0.0010768
                     16,                 2.7062,                 2.2688,                 1.1425,                0.42627,                0.16653,                0.10936,                0.03271,                 2.6468,                 1.8882,                 1.1305,              0.0010644,              0.0010644,              0.0010644
                     17,                 2.6812,                 2.2612,                 1.1468,                0.42024,                0.16627,                0.10932,                0.03194,                 2.6684,                 1.8844,                 1.1309,               0.001052,               0.001052,               0.001052
                     18,                 2.6844,                 2.2577,                 1.1423,                0.01543,                0.35258,                0.05211,                0.01444,                 3.0217,                 2.7642,                  1.252,              0.0010396,              0.0010396,              0.0010396
                     19,                  2.665,                 2.2772,                 1.1414,                0.04587,                0.19246,                0.04953,                0.01342,                 3.0574,                 3.4114,                 1.2523,              0.0010273,              0.0010273,              0.0010273
                     20,                 2.6708,                 2.2111,                 1.1376,                0.41784,                 0.1435,                0.12022,                0.03371,                 2.7482,                 1.9267,                 1.1642,              0.0010149,              0.0010149,              0.0010149
                     21,                 2.6405,                 2.1902,                 1.1392,                  0.446,                0.16864,                0.13757,                0.04366,                 2.6274,                 1.7948,                 1.1259,              0.0010025,              0.0010025,              0.0010025
                     22,                 2.6324,                 2.1877,                 1.1278,                0.52194,                0.05785,                0.07436,                0.02204,                  2.769,                 2.5854,                 1.1485,             0.00099013,             0.00099013,             0.00099013
                     23,                  2.636,                 2.1348,                 1.1287,                0.39434,                0.16603,                0.13421,                 0.0418,                 2.6856,                 1.8277,                 1.1399,             0.00097775,             0.00097775,             0.00097775
                     24,                 2.5914,                 2.1098,                 1.1244,                0.45094,                0.14587,                 0.1449,                0.04055,                 2.6582,                 1.8579,                 1.1137,             0.00096537,             0.00096537,             0.00096537
                     25,                 2.6677,                 2.1516,                 1.1158,                0.43293,                0.16464,                0.14717,                0.04939,                 2.6014,                 1.7729,                 1.1127,               0.000953,               0.000953,               0.000953
                     26,                  2.615,                   2.12,                 1.1315,                0.10347,                 0.0617,                0.04095,                0.01218,                 2.9491,                 3.2075,                 1.2531,             0.00094062,             0.00094062,             0.00094062
                     27,                 2.5725,                 2.0419,                 1.0982,                0.40855,                0.19183,                0.16446,                0.05407,                 2.5518,                 1.7928,                 1.0998,             0.00092825,             0.00092825,             0.00092825
                     28,                 2.5936,                 2.0619,                 1.1103,                 0.3815,                  0.236,                 0.1622,                0.05286,                 2.7159,                 1.8885,                 1.1522,             0.00091588,             0.00091588,             0.00091588
                     29,                 2.5842,                 2.0806,                 1.1119,                0.42563,                0.20136,                0.18566,                0.06738,                 2.5322,                 1.7752,                 1.0915,              0.0009035,              0.0009035,              0.0009035
                     30,                 2.5502,                  2.028,                 1.1075,                0.43599,                0.22599,                0.16587,                0.05492,                 2.5567,                 1.7825,                 1.0982,             0.00089112,             0.00089112,             0.00089112
                     31,                 2.5722,                 2.0201,                 1.1124,                0.03072,                0.26928,                0.05623,                0.01685,                 2.9468,                 3.1288,                 1.1808,             0.00087875,             0.00087875,             0.00087875
                     32,                 2.5552,                 2.0176,                 1.1049,                0.40143,                0.22413,                0.17064,                0.05015,                 2.5448,                  1.741,                 1.0887,             0.00086637,             0.00086637,             0.00086637
                     33,                 2.5833,                 2.0465,                 1.1258,                0.38521,                0.10003,                0.12992,                0.03971,                 2.6587,                  2.255,                 1.1287,               0.000854,               0.000854,               0.000854
                     34,                 2.5321,                 1.9512,                 1.1027,                0.09633,                0.16649,                0.07962,                0.02328,                 2.7643,                 2.7424,                 1.1569,             0.00084162,             0.00084162,             0.00084162
                     35,                 2.5389,                 1.9489,                 1.0958,                0.39058,                0.20092,                0.16629,                0.04673,                 2.6476,                 1.8123,                 1.1125,             0.00082925,             0.00082925,             0.00082925
                     36,                 2.5396,                 1.9617,                 1.1096,                0.07797,                0.11615,                0.05316,                 0.0148,                 3.0199,                 3.0767,                 1.1791,             0.00081688,             0.00081688,             0.00081688
                     37,                 2.5574,                 1.9789,                 1.1058,                0.38279,                0.22703,                0.18728,                0.05811,                  2.502,                 1.6799,                  1.097,              0.0008045,              0.0008045,              0.0008045
                     38,                 2.5198,                 1.9475,                 1.1018,                0.33347,                0.23371,                0.20149,                0.06911,                 2.5348,                 1.7496,                 1.0871,             0.00079213,             0.00079213,             0.00079213
                     39,                 2.5336,                 1.9369,                 1.0862,                0.30822,                 0.2221,                0.17634,                0.05738,                 2.5262,                 1.7209,                 1.0923,             0.00077975,             0.00077975,             0.00077975
                     40,                 2.5203,                 1.9183,                 1.0938,                 0.3823,                0.19978,                0.19866,                0.06447,                 2.5747,                 1.8077,                 1.1093,             0.00076738,             0.00076738,             0.00076738
                     41,                 2.4964,                 1.8892,                   1.09,                0.42644,                0.24722,                0.19017,                0.06129,                 2.4722,                  1.668,                 1.0723,               0.000755,               0.000755,               0.000755
                     42,                 2.5175,                 1.9193,                 1.0993,                0.33217,                0.19172,                0.16959,                 0.0566,                 2.7087,                 1.8398,                 1.1477,             0.00074263,             0.00074263,             0.00074263
                     43,                 2.4885,                 1.8901,                 1.0931,                0.31177,                0.24053,                0.18089,                 0.0553,                 2.5132,                  1.692,                 1.0722,             0.00073025,             0.00073025,             0.00073025
                     44,                 2.4998,                 1.8866,                 1.0935,                0.30788,                0.22449,                 0.2045,                 0.0704,                 2.4721,                 1.6927,                 1.0851,             0.00071788,             0.00071788,             0.00071788
                     45,                 2.5104,                 1.8844,                 1.1065,                0.05977,                0.14283,                0.03671,                0.01251,                  3.194,                 4.7481,                 1.3488,              0.0007055,              0.0007055,              0.0007055
                     46,                 2.5216,                 1.9072,                 1.0926,                0.32526,                0.25407,                0.21065,                0.06852,                 2.4771,                 1.7014,                 1.0806,             0.00069313,             0.00069313,             0.00069313
                     47,                  2.476,                 1.8562,                 1.0917,                0.02201,                0.17482,                0.01618,                0.00521,                 3.7322,                 4.0104,                 1.5784,             0.00068075,             0.00068075,             0.00068075
                     48,                 2.4802,                 1.8605,                 1.0889,                0.24466,                0.11332,                0.09887,                0.03074,                 2.6809,                 2.3818,                 1.1249,             0.00066838,             0.00066838,             0.00066838
                     49,                 2.5123,                 1.8831,                 1.0747,                0.29056,                 0.2419,                0.18366,                0.05673,                 2.5094,                 1.6844,                 1.0825,               0.000656,               0.000656,               0.000656
                     50,                 2.4617,                 1.8016,                 1.0805,                0.33952,                0.15073,                0.15628,                0.04855,                 2.5616,                 2.0992,                 1.1017,             0.00064362,             0.00064362,             0.00064362
                     51,                 2.5042,                 1.8825,                  1.103,                 0.3536,                0.23737,                0.21561,                0.06798,                 2.4741,                 1.6739,                 1.0746,             0.00063125,             0.00063125,             0.00063125
                     52,                 2.4385,                  1.805,                 1.0692,                0.37335,                0.24481,                0.20901,                 0.0645,                  2.487,                 1.6333,                 1.0761,             0.00061887,             0.00061887,             0.00061887
                     53,                 2.4763,                 1.8316,                 1.0822,                  0.324,                0.24334,                0.20707,                0.06394,                 2.4443,                 1.5967,                 1.0698,              0.0006065,              0.0006065,              0.0006065
                     54,                   2.49,                  1.826,                 1.0816,                0.32667,                0.24382,                0.20303,                0.06863,                 2.4346,                 1.6328,                 1.0683,             0.00059413,             0.00059413,             0.00059413
                     55,                 2.4698,                 1.8124,                 1.0902,                0.32702,                0.26691,                0.23338,                 0.0721,                 2.5099,                 1.6487,                 1.0825,             0.00058175,             0.00058175,             0.00058175
                     56,                 2.4725,                 1.8486,                 1.0931,                0.06875,                0.24143,                0.05179,                0.01684,                 3.0482,                 3.6497,                 1.2631,             0.00056938,             0.00056938,             0.00056938
                     57,                  2.478,                 1.8122,                 1.0763,                0.20258,                0.09862,                0.08434,                0.02457,                 2.7728,                 2.4497,                 1.1612,               0.000557,               0.000557,               0.000557
                     58,                 2.4539,                 1.7805,                 1.0736,                0.08232,                0.07054,                 0.0482,                0.01699,                 3.1994,                 4.6046,                  1.319,             0.00054463,             0.00054463,             0.00054463
                     59,                 2.4446,                 1.7656,                 1.0912,                0.31943,                0.23446,                0.21941,                0.07212,                 2.4661,                 1.6147,                 1.0688,             0.00053225,             0.00053225,             0.00053225
                     60,                 2.4525,                 1.8232,                 1.0756,                0.35624,                0.23787,                0.21854,                0.07042,                 2.4502,                 1.7277,                 1.0752,             0.00051988,             0.00051988,             0.00051988
                     61,                 2.4769,                 1.7858,                 1.0676,                0.30126,                0.24803,                  0.209,                0.06644,                 2.4666,                 1.5897,                 1.0692,              0.0005075,              0.0005075,              0.0005075
                     62,                 2.4357,                 1.7291,                 1.0709,                0.29395,                0.26827,                0.22523,                0.07197,                 2.4604,                 1.5972,                  1.073,             0.00049513,             0.00049513,             0.00049513
                     63,                 2.4298,                 1.7429,                 1.0727,                0.26895,                0.16955,                0.16568,                0.05212,                 2.5461,                 1.7987,                 1.1017,             0.00048275,             0.00048275,             0.00048275
                     64,                 2.4135,                 1.7298,                 1.0868,                0.04526,                0.16696,                0.02818,                 0.0099,                 3.2938,                  4.177,                  1.382,             0.00047038,             0.00047038,             0.00047038
                     65,                 2.4069,                  1.728,                 1.0735,                0.04868,                0.28591,                  0.049,                0.01756,                 2.7909,                 3.3927,                 1.1904,               0.000458,               0.000458,               0.000458
                     66,                 2.4483,                  1.749,                 1.0746,                0.33202,                0.25068,                0.21274,                0.06935,                 2.5002,                 1.6358,                  1.091,             0.00044563,             0.00044563,             0.00044563
                     67,                 2.3992,                 1.7275,                 1.0653,                0.35072,                0.24664,                0.22651,                0.07709,                 2.4675,                 1.6451,                 1.0825,             0.00043325,             0.00043325,             0.00043325
                     68,                 2.4025,                  1.734,                 1.0754,                0.18535,                0.21035,                0.13031,                0.04128,                 2.5204,                 2.0185,                 1.0937,             0.00042087,             0.00042087,             0.00042087
                     69,                 2.4381,                  1.767,                 1.0662,                0.35231,                0.21908,                0.21599,                0.07059,                 2.4649,                 1.6037,                 1.0663,              0.0004085,              0.0004085,              0.0004085
                     70,                 2.4102,                 1.7612,                  1.077,                0.33204,                0.29097,                 0.2547,                0.08622,                 2.4265,                 1.5306,                 1.0697,             0.00039613,             0.00039613,             0.00039613
                     71,                 2.4277,                 1.7034,                 1.0803,                0.30791,                0.27517,                 0.2407,                0.08152,                 2.4171,                 1.5543,                 1.0571,             0.00038375,             0.00038375,             0.00038375
                     72,                 2.3935,                 1.6713,                 1.0619,                0.36784,                0.30174,                0.25309,                0.08055,                 2.4111,                 1.5355,                 1.0615,             0.00037138,             0.00037138,             0.00037138
                     73,                 2.4367,                 1.6951,                 1.0722,                 0.3469,                0.29941,                0.25483,                0.08443,                 2.4439,                 1.5424,                 1.0656,               0.000359,               0.000359,               0.000359
                     74,                 2.4096,                 1.6649,                 1.0798,                0.07272,                0.25825,                0.06874,                0.02262,                 2.9814,                 4.6931,                 1.2607,             0.00034663,             0.00034663,             0.00034663
                     75,                 2.4218,                 1.7085,                 1.0658,                0.13258,                0.23621,                0.09805,                0.03206,                 2.6997,                 3.7429,                 1.1679,             0.00033425,             0.00033425,             0.00033425
                     76,                 2.4145,                 1.7205,                 1.0719,                0.18668,                0.20502,                0.11356,                0.03616,                 2.5776,                 2.7324,                 1.1111,             0.00032188,             0.00032188,             0.00032188
                     77,                 2.4114,                 1.6751,                 1.0664,                0.36262,                0.23036,                0.21652,                 0.0688,                 2.4784,                 1.6917,                 1.0795,              0.0003095,              0.0003095,              0.0003095
                     78,                 2.3928,                 1.6476,                  1.065,                 0.3947,                0.27501,                0.26632,                0.08748,                 2.4385,                 1.5442,                 1.0658,             0.00029713,             0.00029713,             0.00029713
                     79,                 2.3865,                 1.6601,                 1.0705,                0.53114,                0.02027,                0.06275,                0.02403,                 4.1398,                  14.22,                 2.3135,             0.00028475,             0.00028475,             0.00028475
                     80,                 2.4102,                 1.7039,                 1.0561,                0.26804,                0.21887,                0.17566,                0.05826,                 2.5478,                 1.8724,                 1.0789,             0.00027237,             0.00027237,             0.00027237
                     81,                 2.3718,                 1.6433,                 1.0586,                 0.3478,                0.32735,                0.26388,                0.09011,                 2.3613,                 1.5043,                 1.0452,                0.00026,                0.00026,                0.00026
                     82,                 2.3735,                 1.6495,                  1.055,                0.34648,                0.30372,                0.24908,                0.08786,                 2.4107,                  1.551,                 1.0548,             0.00024762,             0.00024762,             0.00024762
                     83,                 2.3914,                 1.6641,                 1.0617,                0.37356,                0.29465,                0.26336,                0.09145,                 2.4498,                 1.5663,                 1.0754,             0.00023525,             0.00023525,             0.00023525
                     84,                 2.3915,                 1.6716,                 1.0599,                0.17108,                0.19921,                0.11064,                0.03852,                  2.814,                 2.9111,                 1.1957,             0.00022288,             0.00022288,             0.00022288
                     85,                 2.4069,                 1.6505,                 1.0672,                0.42665,                0.29812,                0.27654,                0.09364,                 2.3909,                 1.5312,                  1.055,              0.0002105,              0.0002105,              0.0002105
                     86,                 2.3662,                 1.6357,                 1.0636,                0.44616,                0.29403,                0.28621,                0.09334,                 2.3741,                 1.4941,                 1.0465,             0.00019813,             0.00019813,             0.00019813
                     87,                 2.3545,                  1.633,                  1.061,                0.39806,                0.28541,                0.26244,                0.09039,                 2.4327,                 1.5405,                 1.0578,             0.00018575,             0.00018575,             0.00018575
                     88,                 2.3641,                 1.6184,                 1.0627,                0.38563,                0.26111,                0.24569,                0.08542,                 2.4523,                 1.6154,                 1.0731,             0.00017338,             0.00017338,             0.00017338
                     89,                 2.3642,                 1.6204,                 1.0647,                0.37669,                0.32003,                0.27912,                0.09643,                   2.39,                 1.4856,                 1.0508,               0.000161,               0.000161,               0.000161
                     90,                 2.3602,                 1.5976,                 1.0652,                0.36673,                0.31861,                0.28044,                0.09483,                 2.3723,                 1.4786,                 1.0451,             0.00014862,             0.00014862,             0.00014862
                     91,                 2.3454,                 1.5893,                 1.1045,                0.57042,                0.05167,                0.08937,                0.03453,                   3.21,                 7.8089,                 1.5063,             0.00013625,             0.00013625,             0.00013625
                     92,                 2.3336,                 1.5992,                 1.0966,                0.32431,                0.25763,                0.23514,                 0.0808,                 2.3978,                 1.5545,                 1.0545,             0.00012387,             0.00012387,             0.00012387
                     93,                 2.3355,                 1.5687,                 1.0898,                0.32771,                0.30359,                 0.2669,                0.09204,                 2.3726,                 1.5293,                 1.0494,              0.0001115,              0.0001115,              0.0001115
                     94,                 2.2858,                 1.5476,                 1.0916,                 0.3389,                0.31281,                0.27313,                0.09192,                 2.3736,                 1.5044,                 1.0526,             9.9125e-05,             9.9125e-05,             9.9125e-05
                     95,                 2.3337,                 1.5656,                 1.0843,                0.24699,                0.19502,                0.17233,                 0.0564,                 2.5256,                 2.1168,                 1.0942,              8.675e-05,              8.675e-05,              8.675e-05
                     96,                 2.3178,                 1.5439,                 1.0856,                0.35316,                 0.3296,                0.26918,                0.09555,                 2.3668,                 1.5376,                 1.0534,             7.4375e-05,             7.4375e-05,             7.4375e-05
                     97,                 2.2843,                 1.5249,                 1.0899,                0.39788,                0.30658,                0.27097,                0.09758,                 2.3625,                  1.546,                 1.0503,                6.2e-05,                6.2e-05,                6.2e-05
                     98,                 2.2927,                 1.5232,                 1.0883,                0.36332,                 0.3051,                0.27735,                0.09769,                 2.3588,                 1.4961,                  1.045,             4.9625e-05,             4.9625e-05,             4.9625e-05
                     99,                  2.287,                   1.51,                 1.0718,                0.37884,                0.30133,                0.28384,                0.10256,                 2.3547,                  1.501,                 1.0458,              3.725e-05,              3.725e-05,              3.725e-05
                    100,                 2.2933,                 1.5118,                 1.0911,                0.35139,                0.31512,                0.28467,                0.10271,                 2.3523,                 1.4963,                 1.0445,             2.4875e-05,             2.4875e-05,             2.4875e-05
