                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     22,                 2.6194,                 2.0595,                 1.1315,                0.31674,                0.05471,                0.04943,                0.01296,                 3.0451,                 2.2251,                 1.1735,             0.00099013,             0.00099013,             0.00099013
                     23,                 2.6007,                 2.0699,                 1.1302,                0.01556,                0.14408,                0.02164,                0.00612,                 3.1481,                 3.2953,                 1.1635,             0.00097775,             0.00097775,             0.00097775
                     24,                 2.6044,                 2.0267,                 1.1197,                0.41165,                0.10136,                0.06788,                0.01652,                 2.9781,                 1.9379,                 1.1004,             0.00096537,             0.00096537,             0.00096537
                     25,                  2.588,                 2.0376,                 1.1209,                0.32643,                0.09782,                 0.0563,                0.01546,                  2.915,                 2.0084,                 1.1314,               0.000953,               0.000953,               0.000953
                     26,                 2.5933,                 2.0125,                 1.1222,                0.35914,                  0.083,                0.05989,                0.01584,                 3.0348,                 1.9891,                 1.1076,             0.00094062,             0.00094062,             0.00094062
                     27,                 2.5122,                 1.9372,                 1.1106,                0.34453,                0.10766,                0.08025,                 0.0197,                  2.884,                 2.0717,                 1.1313,             0.00092825,             0.00092825,             0.00092825
                     28,                 2.5505,                 1.9676,                 1.1112,                 0.3648,                0.09121,                0.06611,                0.01848,                 2.9526,                 2.0469,                 1.1238,             0.00091588,             0.00091588,             0.00091588
                     29,                 2.5096,                 1.9211,                  1.108,                0.01301,                0.02103,                0.01053,                0.00375,                 3.3054,                 4.3392,                 1.2935,              0.0009035,              0.0009035,              0.0009035
                     30,                 2.5328,                  1.974,                 1.1101,                0.32943,                0.09441,                0.05805,                 0.0172,                 2.8324,                  1.935,                 1.0977,             0.00089112,             0.00089112,             0.00089112
                     31,                 2.5231,                 1.9198,                 1.1114,                 0.3185,                0.10633,                0.06452,                0.01727,                 2.8329,                   1.99,                 1.1074,             0.00087875,             0.00087875,             0.00087875
                     32,                 2.5284,                 1.9307,                 1.1017,                0.33791,                0.10707,                0.06777,                 0.0189,                 2.8451,                  1.872,                 1.1046,             0.00086637,             0.00086637,             0.00086637
                     33,                  2.466,                 1.8723,                 1.1098,                0.58525,                0.07732,                0.05273,                0.01353,                  2.943,                 2.2129,                 1.1182,               0.000854,               0.000854,               0.000854
                     34,                 2.4737,                 1.8833,                 1.1018,                0.35533,                0.09278,                0.07864,                0.02264,                  2.767,                 1.8648,                 1.0858,             0.00084162,             0.00084162,             0.00084162
                     35,                 2.4815,                 1.8821,                 1.1027,                0.33147,                0.10009,                0.06292,                0.01705,                 2.8107,                 1.9314,                 1.0946,             0.00082925,             0.00082925,             0.00082925
                     36,                 2.4502,                  1.861,                 1.0956,                0.31935,                0.08146,                0.04143,                 0.0121,                 2.9751,                 2.4954,                 1.1046,             0.00081688,             0.00081688,             0.00081688
                     37,                 2.4649,                 1.8566,                 1.0989,                0.35891,                0.10777,                0.07421,                0.02064,                 2.8374,                 1.8353,                 1.0826,              0.0008045,              0.0008045,              0.0008045
                     38,                 2.4909,                 1.8318,                 1.0927,                0.03694,                0.03315,                0.02625,                0.00913,                 3.2476,                  4.009,                 1.2547,             0.00079213,             0.00079213,             0.00079213
                     39,                 2.4878,                 1.8336,                 1.0844,                0.36411,                0.09888,                0.08071,                0.02168,                  2.767,                 1.9396,                 1.0916,             0.00077975,             0.00077975,             0.00077975
                     40,                 2.4602,                 1.8337,                 1.1003,                0.32575,                0.07856,                0.05189,                0.01297,                 3.1136,                 2.1108,                 1.1136,             0.00076738,             0.00076738,             0.00076738
                     41,                 2.4771,                 1.8364,                 1.1075,                0.02525,                0.07814,                0.01857,                0.00567,                 3.3024,                 3.9684,                 1.2614,               0.000755,               0.000755,               0.000755
                     42,                 2.4635,                 1.7818,                 1.0943,                0.34906,                0.12953,                0.08245,                0.02314,                 2.7792,                 1.8584,                  1.076,             0.00074263,             0.00074263,             0.00074263
                     43,                 2.4407,                 1.8149,                 1.1031,                0.02752,                0.15296,                0.03073,                 0.0082,                  3.139,                 3.0972,                 1.1433,             0.00073025,             0.00073025,             0.00073025
                     44,                 2.4119,                 1.7418,                 1.0872,                0.35671,                0.14038,                0.09344,                0.02628,                 2.7094,                 1.7583,                 1.0689,             0.00071788,             0.00071788,             0.00071788
                     45,                 2.4514,                 1.7502,                 1.0866,                 0.3646,                0.08874,                0.07543,                0.01978,                  2.824,                 1.8741,                 1.0757,              0.0007055,              0.0007055,              0.0007055
                     46,                 2.4258,                 1.7533,                 1.0743,                0.34981,                0.11825,                0.07485,                0.01938,                 2.8567,                 1.8321,                 1.0842,             0.00069313,             0.00069313,             0.00069313
                     47,                 2.4562,                  1.746,                 1.0875,                0.33569,                0.10904,                0.06734,                0.01799,                 2.9316,                 1.8505,                 1.1007,             0.00068075,             0.00068075,             0.00068075
                     48,                 2.4668,                 1.7708,                 1.0808,                0.34741,                0.10085,                0.07706,                0.01932,                 2.9323,                 1.9382,                  1.091,             0.00066838,             0.00066838,             0.00066838
                     49,                 2.4305,                 1.7477,                 1.0881,                0.37635,                0.13277,                0.08216,                0.02361,                 2.7436,                 1.8019,                 1.0773,               0.000656,               0.000656,               0.000656
                     50,                 2.3922,                 1.7232,                  1.073,                0.37498,                0.14504,                0.07982,                0.02391,                 2.8077,                 1.8473,                  1.105,             0.00064362,             0.00064362,             0.00064362
                     51,                 2.4162,                  1.697,                  1.077,                0.34997,                0.12416,                0.08317,                0.02131,                 2.8367,                  1.783,                 1.0686,             0.00063125,             0.00063125,             0.00063125
                     52,                 2.4222,                 1.7324,                 1.0902,                0.36264,                0.11795,                0.08818,                0.02622,                 2.7266,                 1.7937,                 1.0691,             0.00061887,             0.00061887,             0.00061887
                     53,                 2.4314,                 1.7372,                 1.0919,                0.03947,                 0.0237,                0.02156,                0.00647,                 3.1952,                 4.5874,                 1.2814,              0.0006065,              0.0006065,              0.0006065
                     54,                 2.4393,                 1.7107,                 1.0717,                0.03677,                0.13823,                0.03338,                0.00948,                 3.0537,                 3.6267,                 1.1719,             0.00059413,             0.00059413,             0.00059413
                     55,                 2.3653,                 1.6663,                 1.0755,                0.02936,                0.19208,                0.03474,                0.00938,                 3.1083,                 2.9908,                 1.1577,             0.00058175,             0.00058175,             0.00058175
                     56,                 2.4141,                 1.6681,                 1.0684,                0.04114,                0.27962,                0.04193,                0.01135,                 3.0335,                 3.2853,                 1.1447,             0.00056938,             0.00056938,             0.00056938
                     57,                 2.4248,                 1.7064,                 1.0857,                0.36222,                0.10974,                0.08863,                0.02212,                 2.8221,                 1.8012,                  1.068,               0.000557,               0.000557,               0.000557
                     58,                 2.3888,                 1.6597,                  1.073,                0.37503,                0.07909,                0.07891,                0.02523,                 3.0255,                 2.0172,                 1.1006,             0.00054463,             0.00054463,             0.00054463
                     59,                 2.4005,                 1.6716,                 1.0701,                0.03638,                0.26778,                 0.0738,                0.03146,                 2.9221,                 2.6837,                 1.1428,             0.00053225,             0.00053225,             0.00053225
                     60,                 2.4013,                 1.6765,                 1.0795,                0.38198,                0.14736,                0.16656,                0.06112,                 2.6095,                 1.6864,                 1.0434,             0.00051988,             0.00051988,             0.00051988
                     61,                  2.392,                 1.6482,                 1.0671,                 0.3491,                0.13201,                0.12338,                 0.0393,                 2.6779,                 1.6967,                 1.0603,              0.0005075,              0.0005075,              0.0005075
                     62,                 2.4047,                 1.6497,                  1.075,                0.37116,                0.14006,                0.09858,                0.02881,                 2.7117,                 1.7262,                 1.0728,             0.00049513,             0.00049513,             0.00049513
                     63,                 2.3609,                 1.6401,                 1.0543,                0.38167,                0.15592,                 0.1137,                0.03009,                 2.6642,                 1.6984,                 1.0495,             0.00048275,             0.00048275,             0.00048275
                     64,                 2.3663,                 1.6414,                 1.0687,                0.39384,                0.14843,                0.10835,                0.03083,                 2.7049,                 1.7246,                 1.0565,             0.00047038,             0.00047038,             0.00047038
                     65,                 2.3918,                 1.6564,                 1.0689,                0.04347,                 0.3862,                0.07445,                 0.0229,                 2.9287,                 3.0753,                 1.1281,               0.000458,               0.000458,               0.000458
                     66,                 2.3433,                  1.612,                 1.0745,                0.03846,                0.05031,                0.02509,                0.00829,                 3.1151,                 4.0763,                 1.2404,             0.00044563,             0.00044563,             0.00044563
                     67,                 2.3578,                 1.6238,                 1.0636,                0.39099,                0.15574,                0.12513,                0.03413,                 2.6424,                 1.6813,                 1.0504,             0.00043325,             0.00043325,             0.00043325
                     68,                 2.3743,                 1.6343,                 1.0705,                 0.3914,                0.14576,                0.11533,                0.03072,                 2.7048,                 1.7057,                 1.0601,             0.00042087,             0.00042087,             0.00042087
                     69,                 2.3726,                 1.5929,                 1.0574,                0.39706,                0.15771,                0.11675,                 0.0326,                 2.6997,                 1.6837,                 1.0634,              0.0004085,              0.0004085,              0.0004085
                     70,                 2.3507,                 1.6067,                 1.0595,                0.37695,                0.11798,                  0.089,                0.02406,                 2.8328,                 1.8148,                 1.1013,             0.00039613,             0.00039613,             0.00039613
                     71,                 2.3639,                 1.5781,                 1.0678,                0.37433,                0.13971,                 0.0998,                 0.0298,                 2.7012,                 1.7159,                 1.0663,             0.00038375,             0.00038375,             0.00038375
                     72,                 2.3789,                 1.5622,                 1.0575,                0.38879,                0.10643,                0.08572,                0.02297,                 2.8386,                 2.1309,                  1.112,             0.00037138,             0.00037138,             0.00037138
                     73,                  2.335,                  1.582,                 1.0553,                 0.0412,                0.33671,                0.06036,                0.01694,                 2.9205,                 2.9533,                 1.1179,               0.000359,               0.000359,               0.000359
                     74,                 2.3625,                 1.6095,                 1.0688,                0.63704,                0.08606,                0.06538,                0.01724,                 2.9499,                 2.0868,                 1.1287,             0.00034663,             0.00034663,             0.00034663
                     75,                 2.3124,                 1.5368,                 1.0574,                0.39131,                0.11638,                0.09323,                0.02357,                 2.8263,                 1.7944,                 1.0742,             0.00033425,             0.00033425,             0.00033425
                     76,                 2.3337,                 1.5579,                 1.0661,                0.39284,                0.15664,                0.11279,                0.03173,                 2.7196,                 1.6958,                 1.0711,             0.00032188,             0.00032188,             0.00032188
                     77,                 2.2916,                 1.5381,                 1.0573,                0.41018,                0.16325,                0.12935,                0.03614,                 2.6907,                 1.6642,                 1.0625,              0.0003095,              0.0003095,              0.0003095
                     78,                 2.3149,                 1.5437,                 1.0442,                0.40248,                0.16204,                  0.114,                0.03348,                 2.6724,                  1.703,                 1.0625,             0.00029713,             0.00029713,             0.00029713
                     79,                 2.3506,                 1.5778,                 1.0516,                0.40677,                 0.1752,                0.13374,                0.03893,                  2.668,                 1.6423,                 1.0541,             0.00028475,             0.00028475,             0.00028475
                     80,                 2.3043,                 1.5379,                 1.0475,                0.40857,                0.17092,                0.13345,                0.04047,                 2.6727,                 1.6546,                 1.0596,             0.00027237,             0.00027237,             0.00027237
                     81,                 2.2908,                 1.5079,                 1.0611,                0.38849,                0.13454,                0.11536,                0.02923,                 2.7555,                 1.7045,                 1.0752,                0.00026,                0.00026,                0.00026
                     82,                 2.3154,                 1.5472,                 1.0568,                0.39377,                0.16272,                0.12659,                 0.0369,                 2.6846,                 1.6685,                 1.0577,             0.00024762,             0.00024762,             0.00024762
                     83,                 2.3056,                 1.5208,                 1.0608,                0.40515,                 0.1781,                0.12769,                0.03421,                 2.6975,                 1.6487,                 1.0515,             0.00023525,             0.00023525,             0.00023525
                     84,                  2.311,                 1.5174,                  1.052,                0.39409,                0.16822,                0.12546,                0.03625,                 2.6191,                 1.6384,                 1.0495,             0.00022288,             0.00022288,             0.00022288
                     85,                 2.3246,                 1.5113,                 1.0533,                0.39688,                0.16201,                0.12353,                0.03531,                 2.6559,                 1.6542,                 1.0559,              0.0002105,              0.0002105,              0.0002105
                     86,                 2.3168,                 1.5152,                 1.0554,                0.39543,                0.15525,                0.12422,                0.03378,                 2.6907,                  1.642,                 1.0579,             0.00019813,             0.00019813,             0.00019813
                     87,                 2.3349,                 1.5229,                 1.0551,                0.38822,                0.16271,                 0.1188,                0.03208,                 2.7298,                 1.6603,                 1.0677,             0.00018575,             0.00018575,             0.00018575
                     88,                 2.2834,                  1.503,                 1.0491,                0.38869,                0.16719,                0.12306,                0.03423,                 2.6351,                 1.6435,                 1.0496,             0.00017338,             0.00017338,             0.00017338
                     89,                 2.2908,                 1.5029,                 1.0466,                0.40213,                0.17544,                0.13708,                0.03611,                  2.645,                 1.6168,                 1.0474,               0.000161,               0.000161,               0.000161
                     90,                 2.3021,                 1.5124,                  1.053,                0.39637,                0.19159,                0.12736,                0.03653,                 2.6479,                 1.6123,                   1.05,             0.00014862,             0.00014862,             0.00014862
