                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 3.7116,                 52.669,                 2.3599,                      0,                      0,                      0,                      0,                 5.7439,                 24.312,                 3.5621,             0.00040625,             0.00040625,             0.00040625
                      2,                 4.5486,                 38.123,                 2.7131,                      0,                      0,                      0,                      0,                 5.0986,                 10.484,                 3.2233,              0.0008202,              0.0008202,              0.0008202
                      3,                 4.9048,                 18.113,                  2.643,                      0,                      0,                      0,                      0,                 6.6617,                 6.4739,                 4.0275,              0.0012314,              0.0012314,              0.0012314
                      4,                 4.3918,                 7.6231,                  2.229,                0.00066,                0.00575,                0.00034,                 0.0002,                 3.8209,                 4.3973,                 2.0063,              0.0012376,              0.0012376,              0.0012376
                      5,                 4.1315,                 5.6072,                 1.8948,                0.00376,                0.10115,                  0.003,                 0.0008,                 4.0071,                 3.8203,                 1.7445,              0.0012335,              0.0012335,              0.0012335
                      6,                 3.8737,                 4.5949,                 1.6793,                0.00376,                0.10115,                  0.003,                 0.0008,                 6.5747,                 6.7301,                 6.0045,              0.0012294,              0.0012294,              0.0012294
                      7,                 3.7215,                  3.915,                 1.5816,                0.00376,                0.10115,                  0.003,                 0.0008,                 4.5978,                 6.7109,                  3.725,              0.0012252,              0.0012252,              0.0012252
                      8,                 3.5189,                 3.6386,                 1.4806,                0.73387,                0.08621,                0.08187,                0.01616,                 3.4933,                 2.3471,                  1.392,              0.0012211,              0.0012211,              0.0012211
                      9,                 3.3874,                 3.5606,                 1.4012,                 0.2207,                 0.1775,                0.13687,                 0.0374,                 3.0795,                 2.3002,                 1.2841,               0.001217,               0.001217,               0.001217
                     10,                 3.2831,                 3.4129,                  1.348,                 0.2207,                 0.1775,                0.13687,                 0.0374,                 3.5054,                 4.0781,                 1.8675,              0.0012129,              0.0012129,              0.0012129
                     11,                 3.2032,                 3.3324,                   1.36,                 0.2207,                 0.1775,                0.13687,                 0.0374,                  2.151,                 3.0469,                 1.7022,              0.0012087,              0.0012087,              0.0012087
                     12,                 3.1026,                 3.1767,                 1.2973,                0.17128,                0.20595,                0.17381,                0.06265,                 2.9338,                 2.0152,                 1.2184,              0.0012046,              0.0012046,              0.0012046
                     13,                 3.1175,                 3.2609,                 1.2771,                0.22345,                0.29573,                0.19703,                0.05639,                 2.9181,                 2.4304,                 1.2339,              0.0012005,              0.0012005,              0.0012005
                     14,                 3.0386,                 3.0563,                 1.2397,                0.41391,                 0.1775,                0.21179,                 0.0557,                 2.8707,                 2.0321,                 1.2431,              0.0011964,              0.0011964,              0.0011964
                     15,                 2.9928,                 2.9867,                 1.2442,                0.25701,                0.21773,                0.23754,                0.06775,                  2.808,                 2.0502,                 1.2156,              0.0011922,              0.0011922,              0.0011922
                     16,                 2.9328,                 2.8613,                  1.198,                0.30278,                0.24945,                0.25162,                0.06884,                 2.8848,                 2.2198,                 1.1966,              0.0011881,              0.0011881,              0.0011881
                     17,                  2.969,                 2.9305,                 1.2262,                 0.1932,                 0.4197,                 0.1808,                0.06339,                  2.698,                 3.1618,                 1.1562,               0.001184,               0.001184,               0.001184
                     18,                 2.9233,                 2.9849,                 1.2474,                0.45089,                0.29179,                0.25146,                0.09021,                 2.8158,                  2.152,                 1.1889,              0.0011799,              0.0011799,              0.0011799
                     19,                 2.8885,                 2.8371,                  1.218,                0.26283,                0.31252,                0.25248,                0.09144,                 2.7159,                 1.8367,                 1.1598,              0.0011757,              0.0011757,              0.0011757
                     20,                 2.9376,                 2.8993,                 1.1856,                0.26283,                0.31252,                0.25248,                0.09144,                 4.4505,                 4.2962,                 2.1291,              0.0011716,              0.0011716,              0.0011716
                     21,                 2.8894,                 2.7306,                 1.1855,                0.32757,                0.41412,                0.27968,                0.09564,                 2.8096,                  2.151,                 1.1782,              0.0011675,              0.0011675,              0.0011675
                     22,                 2.8412,                  2.747,                 1.1891,                0.38521,                0.38448,                0.31608,                0.09659,                 2.6719,                 1.8787,                 1.1482,              0.0011634,              0.0011634,              0.0011634
                     23,                 2.7902,                 2.7106,                 1.1823,                0.27136,                0.41518,                0.27748,                0.07797,                  2.857,                 1.8958,                 1.1971,              0.0011593,              0.0011593,              0.0011593
                     24,                 2.8399,                 2.7886,                 1.1607,                0.35987,                0.43479,                0.30801,                0.10095,                 2.6663,                 1.9468,                  1.157,              0.0011551,              0.0011551,              0.0011551
                     25,                 2.8783,                 2.6972,                 1.1679,                0.24577,                0.31117,                0.28436,                0.07784,                 2.8159,                 1.8907,                 1.2109,               0.001151,               0.001151,               0.001151
                     26,                 2.7332,                 2.6823,                 1.1676,                0.28764,                0.44269,                0.22584,                0.06011,                 2.8287,                 2.5714,                 1.2001,              0.0011469,              0.0011469,              0.0011469
                     27,                 2.7739,                 2.7261,                 1.1897,                0.28764,                0.44269,                0.22584,                0.06011,                  3.926,                 3.9617,                 1.5911,              0.0011428,              0.0011428,              0.0011428
                     28,                 2.7869,                 2.6985,                 1.1781,                0.28116,                0.52377,                0.28463,                0.09523,                 2.6619,                 1.8415,                 1.1597,              0.0011386,              0.0011386,              0.0011386
                     29,                 2.6881,                 2.6234,                 1.1949,                0.43767,                0.49671,                0.33812,                0.10919,                 2.7454,                 1.8643,                 1.1803,              0.0011345,              0.0011345,              0.0011345
                     30,                 2.7987,                 2.6164,                 1.1517,                0.27941,                 0.4353,                0.33863,                0.12678,                 2.5124,                 1.7908,                 1.1048,              0.0011304,              0.0011304,              0.0011304
                     31,                 2.6344,                 2.5693,                 1.1542,                0.01798,                0.56059,                0.24617,                0.09196,                 2.7473,                 3.1535,                 1.2098,              0.0011263,              0.0011263,              0.0011263
                     32,                 2.6532,                 2.5264,                 1.1339,                0.42864,                0.45025,                0.35323,                0.12685,                 2.6672,                 1.9629,                 1.1574,              0.0011221,              0.0011221,              0.0011221
                     33,                 2.7092,                 2.6049,                 1.1399,                 0.3405,                0.38933,                0.32894,                0.10088,                 2.8671,                 1.9326,                 1.1962,               0.001118,               0.001118,               0.001118
                     34,                 2.6361,                 2.4928,                 1.1385,                0.38479,                0.42244,                0.41427,                0.16931,                 2.5771,                  1.817,                 1.1253,              0.0011139,              0.0011139,              0.0011139
                     35,                 2.6513,                 2.5304,                 1.1284,                0.45161,                0.42097,                0.39797,                0.11929,                 2.6459,                 1.9538,                  1.151,              0.0011098,              0.0011098,              0.0011098
                     36,                   2.65,                  2.505,                 1.1308,                 0.0011,                0.00575,                0.00058,                0.00035,                 3.8235,                 3.8816,                 1.6957,              0.0011056,              0.0011056,              0.0011056
                     37,                 2.6086,                 2.4078,                 1.0964,                0.51162,                0.44318,                0.37157,                0.12182,                 2.6163,                 1.7007,                 1.1323,              0.0011015,              0.0011015,              0.0011015
                     38,                 2.6031,                  2.421,                 1.1181,                0.40735,                0.47283,                0.38034,                0.13376,                  2.674,                 1.7138,                 1.1285,              0.0010974,              0.0010974,              0.0010974
                     39,                  2.546,                 2.3562,                 1.1299,                0.48707,                0.44584,                 0.4097,                0.15285,                 2.6493,                 1.9737,                  1.155,              0.0010933,              0.0010933,              0.0010933
                     40,                 2.6696,                 2.4936,                 1.1167,                0.00106,                0.00575,                0.00552,                0.00166,                 4.2064,                 4.0063,                 1.7614,              0.0010891,              0.0010891,              0.0010891
                     41,                 2.5475,                  2.395,                 1.1108,                0.44587,                0.44269,                0.42458,                0.14644,                 2.6918,                 1.6619,                 1.1532,               0.001085,               0.001085,               0.001085
                     42,                 2.6109,                 2.4245,                 1.1202,                0.37038,                0.47718,                0.37027,                0.14842,                 2.6685,                 1.6751,                 1.1312,              0.0010809,              0.0010809,              0.0010809
                     43,                 2.5375,                  2.339,                 1.1107,                0.47557,                0.44269,                0.37671,                0.14074,                 2.5266,                 1.7117,                 1.1261,              0.0010768,              0.0010768,              0.0010768
                     44,                 2.5059,                 2.2814,                  1.092,                0.59319,                0.40657,                0.50208,                0.18628,                 2.6483,                 1.6765,                   1.14,              0.0010726,              0.0010726,              0.0010726
                     45,                 2.5581,                 2.3172,                 1.1071,                0.63695,                0.47611,                0.49184,                0.18761,                 2.5413,                 1.6616,                 1.1171,              0.0010685,              0.0010685,              0.0010685
                     46,                 2.5174,                 2.4079,                 1.1193,                0.37416,                0.45189,                0.34247,                0.10718,                 2.9333,                 1.9425,                 1.2018,              0.0010644,              0.0010644,              0.0010644
                     47,                 2.5517,                 2.2285,                 1.1151,                0.55524,                0.40933,                0.47461,                0.13053,                 2.8408,                 2.0881,                 1.1838,              0.0010603,              0.0010603,              0.0010603
                     48,                 2.5077,                 2.2865,                 1.1115,                0.55524,                0.40933,                0.47461,                0.13053,                  5.828,                 3.8769,                 3.4189,              0.0010561,              0.0010561,              0.0010561
                     49,                 2.4914,                 2.3421,                 1.1205,                0.29127,                0.32118,                 0.3085,                0.09685,                 2.6271,                   1.74,                 1.1593,               0.001052,               0.001052,               0.001052
                     50,                 2.5502,                 2.2878,                 1.1057,                 0.4802,                 0.4353,                    0.4,                  0.155,                 2.5321,                 1.6424,                 1.1005,              0.0010479,              0.0010479,              0.0010479
                     51,                 2.4884,                 2.2572,                 1.1017,                0.22747,                0.37274,                0.32548,                0.12311,                 2.6561,                 1.7576,                 1.1229,              0.0010438,              0.0010438,              0.0010438
                     52,                  2.533,                 2.3548,                 1.0799,                0.37466,                0.47745,                0.41412,                0.15833,                 2.5639,                 1.5776,                 1.0942,              0.0010396,              0.0010396,              0.0010396
                     53,                 2.4812,                 2.3266,                 1.1135,                0.50821,                0.47718,                0.47302,                0.15296,                 2.7696,                  2.062,                 1.1491,              0.0010355,              0.0010355,              0.0010355
                     54,                 2.5288,                 2.2931,                 1.0978,                0.50821,                0.47718,                0.47302,                0.15296,                 3.1526,                 4.7275,                 1.5597,              0.0010314,              0.0010314,              0.0010314
                     55,                 2.5578,                 2.2837,                 1.1059,                0.52527,                0.46568,                0.40659,                0.12233,                 2.8428,                  1.924,                 1.1847,              0.0010273,              0.0010273,              0.0010273
                     56,                 2.4725,                 2.1591,                 1.0857,                0.28898,                 0.4578,                0.38648,                0.14683,                 2.7468,                 3.5467,                  1.214,              0.0010231,              0.0010231,              0.0010231
                     57,                 2.4811,                 2.1997,                 1.0858,                0.53688,                0.44304,                0.46269,                0.16732,                 2.4945,                 1.6803,                 1.0726,               0.001019,               0.001019,               0.001019
                     58,                 2.4613,                 2.2012,                 1.0935,                0.24664,                0.56864,                0.37195,                0.13181,                 2.7677,                 2.2792,                 1.1523,              0.0010149,              0.0010149,              0.0010149
                     59,                 2.4511,                 2.2452,                 1.0741,                0.80317,                0.38752,                0.48848,                0.15976,                 2.6031,                 1.5942,                 1.1201,              0.0010107,              0.0010107,              0.0010107
                     60,                 2.4819,                 2.2204,                 1.0876,                0.46086,                0.47143,                0.47118,                0.17688,                 2.5098,                 1.5413,                 1.1136,              0.0010066,              0.0010066,              0.0010066
                     61,                 2.4787,                 2.1532,                 1.0728,                0.20755,                0.54729,                0.38376,                0.14924,                 2.6405,                 3.3545,                 1.1557,              0.0010025,              0.0010025,              0.0010025
                     62,                 2.5143,                 2.1717,                 1.0917,                 0.6029,                0.43008,                0.47732,                0.15498,                  2.574,                 2.0189,                 1.1436,             0.00099837,             0.00099837,             0.00099837
                     63,                 2.4349,                 2.1949,                 1.0742,                0.31962,                0.41182,                 0.3027,                0.12374,                 2.7752,                 3.7311,                 1.2382,             0.00099425,             0.00099425,             0.00099425
                     64,                 2.4028,                 2.0919,                 1.0688,                0.46092,                0.45829,                 0.4247,                 0.1348,                 2.6131,                  1.569,                 1.1187,             0.00099013,             0.00099013,             0.00099013
                     65,                 2.4834,                 2.1395,                 1.1072,                 0.4567,                0.50016,                0.48651,                0.15996,                 2.5465,                  1.513,                 1.1099,               0.000986,               0.000986,               0.000986
                     66,                 2.5388,                 2.1481,                 1.0799,                0.55198,                0.54039,                 0.6037,                0.18909,                 2.4543,                 1.4629,                  1.094,             0.00098187,             0.00098187,             0.00098187
                     67,                 2.4531,                 2.0438,                 1.0693,                0.39708,                0.42562,                0.39354,                0.15726,                  2.691,                 1.7227,                 1.1269,             0.00097775,             0.00097775,             0.00097775
                     68,                 2.4311,                 2.1863,                  1.077,                0.42512,                0.50016,                0.43368,                0.13651,                 2.5606,                 1.6269,                 1.1188,             0.00097362,             0.00097362,             0.00097362
