                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 2.2956,                 1.5051,                 1.0537,                0.25286,                 0.4221,                0.31405,                0.11783,                 2.5511,                 1.5532,                 1.0556,              0.0004065,              0.0004065,              0.0004065
                      2,                 2.3154,                 1.4793,                 1.0651,                0.32616,                0.24851,                0.25436,                0.08375,                 2.5574,                 1.6256,                 1.0551,             0.00081665,             0.00081665,             0.00081665
                      3,                 2.3127,                 1.4819,                 1.0457,                0.23856,                0.20183,                0.17814,                0.05498,                  2.614,                  1.616,                  1.056,              0.0012202,              0.0012202,              0.0012202
                      4,                 2.3665,                 1.5438,                 1.0445,                0.10776,                0.06817,                0.06684,                0.01693,                 3.0768,                 2.2828,                 1.1286,              0.0012203,              0.0012203,              0.0012203
                      5,                 2.3131,                 1.4861,                 1.0598,                0.21434,                0.20005,                 0.1569,                0.04731,                 2.7995,                 1.7036,                 1.0865,              0.0012104,              0.0012104,              0.0012104
                      6,                 2.2882,                 1.4616,                 1.0551,                0.06097,                 0.0737,                0.04769,                 0.0166,                  3.079,                 4.2161,                 1.1427,              0.0012005,              0.0012005,              0.0012005
                      7,                 2.3133,                 1.4927,                 1.0486,                0.27937,                 0.3163,                0.25495,                0.08183,                 2.5877,                 1.5754,                 1.0618,              0.0011906,              0.0011906,              0.0011906
                      8,                 2.2767,                 1.4527,                 1.0429,                0.24528,                0.23698,                0.18789,                0.04363,                 2.7456,                 1.9369,                 1.1107,              0.0011807,              0.0011807,              0.0011807
                      9,                 2.2757,                 1.4188,                  1.056,                 0.1847,                0.20467,                0.16327,                0.04889,                 2.6829,                 1.7297,                 1.0742,              0.0011708,              0.0011708,              0.0011708
                     10,                 2.2498,                  1.427,                 1.0338,                0.69261,                0.24527,                0.32768,                0.13808,                 2.5811,                 1.5499,                 1.0454,              0.0011609,              0.0011609,              0.0011609
                     11,                 2.2584,                 1.4279,                 1.0508,                0.23725,                0.32239,                0.27367,                0.08511,                  2.628,                 1.5647,                   1.06,               0.001151,               0.001151,               0.001151
                     12,                 2.2572,                 1.4303,                  1.046,                0.29465,                  0.405,                 0.3139,                0.09483,                 2.5222,                 1.5299,                 1.0348,              0.0011411,              0.0011411,              0.0011411
                     13,                 2.2727,                 1.4084,                 1.0437,                0.34302,                0.26849,                0.30747,                0.10752,                  2.519,                 1.6154,                 1.0398,              0.0011312,              0.0011312,              0.0011312
                     14,                 2.2391,                 1.4297,                  1.039,                0.51623,                0.29157,                0.25842,                0.12492,                 2.5814,                 1.6612,                   1.05,              0.0011213,              0.0011213,              0.0011213
                     15,                 2.2273,                    1.4,                 1.0326,                0.04549,                0.12427,                0.05779,                0.01643,                 3.0692,                 3.3202,                 1.1491,              0.0011114,              0.0011114,              0.0011114
                     16,                 2.2545,                 1.3888,                 1.0298,                0.50993,                0.21004,                0.19514,                0.05946,                 2.8556,                 1.8379,                 1.1088,              0.0011015,              0.0011015,              0.0011015
                     17,                 2.2341,                 1.3849,                 1.0316,                0.29695,                0.28516,                0.28547,                0.08084,                 2.5993,                 1.6409,                 1.0419,              0.0010916,              0.0010916,              0.0010916
                     18,                 2.2671,                  1.394,                 1.0308,                0.55212,                 0.3458,                0.32114,                0.13867,                 2.5165,                 1.5087,                 1.0323,              0.0010817,              0.0010817,              0.0010817
                     19,                 2.2761,                 1.4211,                 1.0488,                 0.5067,                0.24887,                0.25135,                  0.068,                 2.8148,                 1.6236,                 1.0735,              0.0010718,              0.0010718,              0.0010718
                     20,                 2.2673,                 1.4136,                 1.0337,                 0.5067,                0.24887,                0.25135,                  0.068,                 3.5895,                 6.3714,                 1.3704,              0.0010619,              0.0010619,              0.0010619
                     21,                 2.1964,                 1.3274,                 1.0292,                0.31586,                0.29908,                0.28549,                0.09251,                 2.5795,                 1.4957,                 1.0544,               0.001052,               0.001052,               0.001052
                     22,                 2.2246,                 1.3686,                 1.0453,                0.58515,                0.28091,                0.26198,                0.07215,                 2.6431,                 1.5694,                 1.0553,              0.0010421,              0.0010421,              0.0010421
                     23,                 2.2088,                 1.3665,                 1.0357,                0.16432,                0.23998,                0.13712,                0.03851,                 2.7744,                 1.6892,                   1.07,              0.0010322,              0.0010322,              0.0010322
                     24,                 2.2206,                  1.348,                  1.031,                0.50273,                0.23396,                0.23272,                0.08251,                 2.5391,                 1.5854,                 1.0394,              0.0010223,              0.0010223,              0.0010223
                     25,                 2.2287,                 1.3748,                 1.0378,                0.56508,                   0.31,                0.27193,                0.09968,                 2.5964,                 1.5632,                 1.0458,              0.0010124,              0.0010124,              0.0010124
                     26,                 2.2389,                 1.3515,                 1.0379,                 0.2236,                0.25806,                0.16669,                0.05181,                 2.5816,                 1.5955,                 1.0436,              0.0010025,              0.0010025,              0.0010025
