                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     26,                 2.7043,                  2.626,                 1.1059,                0.05504,                0.26322,                0.04316,                  0.018,                 2.8025,                  3.992,                 1.1921,              0.0010025,              0.0010025,              0.0010025
                     27,                 2.7254,                 2.5908,                  1.123,                 0.3985,                0.44286,                0.32324,                0.10893,                 2.6681,                 1.6947,                 1.1275,              0.0009926,              0.0009926,              0.0009926
                     28,                 2.7392,                  2.635,                  1.098,                0.29193,                0.46568,                0.38423,                0.10284,                 2.7231,                 1.7763,                 1.1348,              0.0009827,              0.0009827,              0.0009827
                     29,                 2.6928,                 2.7284,                 1.1142,                0.31322,                0.39307,                0.35161,                0.12684,                 2.5337,                 1.8725,                 1.0846,              0.0009728,              0.0009728,              0.0009728
                     30,                 2.6212,                 2.8305,                 1.1068,                0.44583,                0.34745,                0.36798,                 0.1123,                 2.6341,                 1.7297,                 1.1075,              0.0009629,              0.0009629,              0.0009629
                     31,                 2.6567,                 2.6136,                 1.0885,                0.44825,                0.33716,                0.41595,                0.13792,                 2.5737,                 1.6124,                 1.0957,               0.000953,               0.000953,               0.000953
                     32,                   2.64,                 2.7322,                 1.0993,                0.36529,                0.50016,                 0.4482,                0.13916,                 2.6023,                 1.7158,                 1.1092,              0.0009431,              0.0009431,              0.0009431
                     33,                 2.6275,                 2.6377,                 1.0866,                0.31508,                0.40068,                0.41413,                0.12758,                 2.4162,                 1.7235,                 1.0745,              0.0009332,              0.0009332,              0.0009332
                     34,                 2.6161,                 2.5068,                 1.0983,                0.49743,                0.36318,                0.41561,                0.17196,                 2.5417,                 1.6645,                 1.0785,              0.0009233,              0.0009233,              0.0009233
                     35,                 2.5965,                 2.6326,                 1.0816,                0.12942,                0.51872,                0.23738,                0.09533,                 2.7612,                 3.6538,                  1.137,              0.0009134,              0.0009134,              0.0009134
                     36,                 2.6098,                  2.605,                 1.0813,                0.44267,                0.44844,                0.45837,                 0.1322,                 2.6122,                 1.6927,                 1.1048,              0.0009035,              0.0009035,              0.0009035
                     37,                 2.6433,                  2.474,                 1.0885,                0.34273,                 0.4509,                0.41227,                0.12925,                 2.5093,                 1.6198,                 1.0823,              0.0008936,              0.0008936,              0.0008936
                     38,                  2.583,                 2.5477,                 1.0806,                0.39339,                0.41806,                0.42725,                 0.1841,                 2.4068,                  1.628,                 1.0674,              0.0008837,              0.0008837,              0.0008837
                     39,                  2.615,                 2.5545,                 1.1026,                0.52533,                0.28259,                0.43818,                0.16092,                 2.4968,                  1.646,                 1.0741,              0.0008738,              0.0008738,              0.0008738
                     40,                 2.5748,                 2.3759,                 1.0718,                0.51672,                0.43933,                0.43274,                0.16102,                 2.5291,                 1.5892,                 1.1005,              0.0008639,              0.0008639,              0.0008639
                     41,                 2.5725,                 2.4036,                 1.0825,                0.44387,                0.28834,                0.33514,                0.10887,                 2.6617,                 2.2035,                 1.0858,               0.000854,               0.000854,               0.000854
                     42,                 2.5425,                 2.3224,                 1.0634,                 0.4249,                0.40657,                0.38985,                0.13758,                 2.5294,                 1.6409,                 1.1006,              0.0008441,              0.0008441,              0.0008441
                     43,                 2.5618,                 2.4335,                 1.0606,                0.38245,                 0.4468,                0.44509,                0.15281,                 2.4442,                 1.5916,                 1.0616,              0.0008342,              0.0008342,              0.0008342
                     44,                 2.5847,                 2.3766,                 1.0744,                0.11284,                0.61806,                0.27128,                0.13973,                 2.4409,                 3.2563,                 1.0894,              0.0008243,              0.0008243,              0.0008243
                     45,                 2.5558,                 2.2919,                 1.0738,                0.38186,                0.59376,                 0.4563,                0.16073,                 2.3945,                 1.5406,                 1.0559,              0.0008144,              0.0008144,              0.0008144
                     46,                 2.5008,                 2.3354,                 1.0748,                0.43078,                0.37753,                0.36152,                0.14077,                 2.5029,                 1.6992,                  1.073,              0.0008045,              0.0008045,              0.0008045
                     47,                 2.5126,                 2.3316,                 1.0686,                0.52631,                 0.3532,                0.43224,                0.14559,                 2.5091,                   1.65,                 1.0825,              0.0007946,              0.0007946,              0.0007946
                     48,                 2.5418,                  2.327,                 1.0602,                0.35794,                0.35156,                0.33637,                0.11782,                 2.5864,                 1.6213,                 1.1021,              0.0007847,              0.0007847,              0.0007847
                     49,                 2.5439,                 2.4293,                 1.0738,                0.14194,                0.19064,                0.20452,                0.06278,                 2.8857,                 4.3323,                 1.2535,              0.0007748,              0.0007748,              0.0007748
                     50,                 2.5176,                 2.3714,                 1.0629,                0.63411,                0.42119,                0.46205,                0.17629,                 2.4958,                  1.599,                  1.081,              0.0007649,              0.0007649,              0.0007649
                     51,                 2.4737,                 2.3046,                 1.0522,                0.65757,                0.34745,                0.46454,                 0.1828,                 2.4535,                 1.6155,                 1.0653,               0.000755,               0.000755,               0.000755
                     52,                 2.5143,                 2.3533,                 1.0762,                0.57862,                0.50377,                0.51338,                0.18399,                 2.5171,                 1.6533,                 1.0849,              0.0007451,              0.0007451,              0.0007451
                     53,                 2.4966,                 2.3737,                 1.0544,                0.54245,                0.45286,                0.55965,                 0.1869,                  2.622,                 1.6524,                 1.0977,              0.0007352,              0.0007352,              0.0007352
                     54,                 2.5243,                 2.2924,                 1.0643,                0.44915,                0.45114,                0.45025,                0.15954,                 2.5199,                 1.5962,                 1.0878,              0.0007253,              0.0007253,              0.0007253
                     55,                 2.5111,                 2.1767,                 1.0611,                0.62845,                0.41677,                0.51071,                0.20135,                 2.5399,                 1.6945,                 1.0865,              0.0007154,              0.0007154,              0.0007154
                     56,                 2.4761,                 2.1331,                 1.0611,                0.46352,                0.45419,                0.43799,                0.18267,                 2.4193,                 1.6202,                 1.0608,              0.0007055,              0.0007055,              0.0007055
                     57,                 2.4753,                 2.3114,                 1.0563,                0.49214,                0.48865,                0.51739,                0.17867,                 2.5003,                 1.5929,                  1.072,              0.0006956,              0.0006956,              0.0006956
                     58,                 2.4583,                 2.1517,                 1.0606,                0.56212,                0.38307,                0.50586,                 0.2136,                 2.3962,                  1.578,                  1.062,              0.0006857,              0.0006857,              0.0006857
                     59,                 2.5296,                 2.2406,                 1.0447,                0.47061,                0.44105,                0.48035,                0.19233,                 2.4622,                 1.6186,                 1.0875,              0.0006758,              0.0006758,              0.0006758
                     60,                 2.4817,                  2.257,                 1.0684,                 0.5717,                0.46062,                0.54669,                0.23475,                 2.3824,                 1.5892,                 1.0601,              0.0006659,              0.0006659,              0.0006659
                     61,                 2.4906,                 2.2171,                 1.0591,                 0.5033,                0.38768,                0.50475,                0.21013,                 2.4064,                 1.5953,                 1.0728,               0.000656,               0.000656,               0.000656
                     62,                 2.4784,                 2.1728,                 1.0561,                0.50454,                0.41232,                0.48248,                0.17302,                 2.5155,                 1.6292,                 1.0973,              0.0006461,              0.0006461,              0.0006461
                     63,                 2.4467,                 2.3872,                  1.052,                0.50223,                0.50016,                0.49082,                0.19635,                 2.4491,                 1.5176,                 1.0634,              0.0006362,              0.0006362,              0.0006362
                     64,                 2.4613,                 2.1779,                  1.063,                0.52225,                0.47898,                0.48721,                0.18628,                 2.4616,                 1.6232,                 1.0681,              0.0006263,              0.0006263,              0.0006263
                     65,                 2.4954,                 2.2925,                 1.0518,                0.52337,                 0.4205,                0.44041,                0.17637,                 2.5146,                  1.779,                  1.079,              0.0006164,              0.0006164,              0.0006164
                     66,                 2.4767,                 2.4173,                 1.0399,                0.41796,                0.44844,                0.45602,                0.18791,                 2.3352,                 1.6114,                 1.0266,              0.0006065,              0.0006065,              0.0006065
                     67,                 2.4889,                 2.3202,                 1.0487,                0.46916,                0.51166,                0.50994,                0.19911,                 2.4145,                 1.5662,                 1.0493,              0.0005966,              0.0005966,              0.0005966
                     68,                 2.4854,                 2.1294,                 1.0403,                0.53384,                0.47143,                0.49783,                0.17991,                 2.4359,                 1.6162,                 1.0608,              0.0005867,              0.0005867,              0.0005867
                     69,                 2.4841,                   2.23,                 1.0443,                0.64478,                0.44226,                0.46745,                0.17768,                 2.4634,                 1.6996,                 1.0803,              0.0005768,              0.0005768,              0.0005768
                     70,                 2.4559,                 2.2663,                 1.0519,                0.57226,                 0.4197,                0.51541,                0.19649,                  2.391,                 1.4991,                 1.0651,              0.0005669,              0.0005669,              0.0005669
                     71,                  2.455,                 2.1594,                 1.0539,                0.48046,                0.67373,                0.51826,                0.21077,                 2.3481,                 1.4694,                  1.049,               0.000557,               0.000557,               0.000557
                     72,                 2.4912,                 2.3866,                 1.0415,                0.59565,                0.48867,                0.54539,                0.17806,                 2.4285,                 1.5337,                 1.0656,              0.0005471,              0.0005471,              0.0005471
                     73,                 2.4277,                  2.191,                 1.0518,                0.50292,                0.55593,                0.54555,                0.19816,                 2.4263,                 1.4794,                 1.0601,              0.0005372,              0.0005372,              0.0005372
                     74,                 2.4207,                 2.1431,                 1.0407,                0.57662,                0.48473,                0.50336,                0.19624,                 2.3768,                 1.5427,                 1.0638,              0.0005273,              0.0005273,              0.0005273
                     75,                 2.3723,                 2.0884,                 1.0464,                0.47764,                 0.4616,                0.57608,                0.18941,                 2.4482,                 1.5184,                 1.0693,              0.0005174,              0.0005174,              0.0005174
                     76,                 2.4271,                 2.1011,                 1.0385,                0.58092,                0.55944,                 0.5347,                0.19651,                 2.3516,                 1.4431,                 1.0552,              0.0005075,              0.0005075,              0.0005075
                     77,                 2.3934,                 2.1441,                 1.0478,                0.53264,                0.45649,                0.55205,                 0.1892,                 2.4017,                 1.4866,                 1.0579,              0.0004976,              0.0004976,              0.0004976
                     78,                 2.4459,                  2.137,                 1.0609,                0.61963,                0.62775,                0.55332,                0.20738,                 2.4243,                 1.5085,                  1.068,              0.0004877,              0.0004877,              0.0004877
                     79,                 2.4563,                 2.1238,                 1.0393,                0.44469,                0.55808,                0.55109,                0.17469,                 2.4849,                 1.5154,                 1.0744,              0.0004778,              0.0004778,              0.0004778
                     80,                 2.4549,                 2.1402,                 1.0482,                0.49728,                0.50863,                0.58474,                0.24215,                 2.4143,                 1.4898,                 1.0789,              0.0004679,              0.0004679,              0.0004679
                     81,                 2.4079,                 2.0143,                 1.0428,                0.59559,                0.46404,                0.52894,                0.20409,                 2.3332,                 1.5132,                 1.0386,               0.000458,               0.000458,               0.000458
                     82,                 2.3917,                 2.0697,                 1.0379,                0.68742,                  0.368,                0.47771,                0.16626,                 2.4406,                 1.7677,                  1.063,              0.0004481,              0.0004481,              0.0004481
                     83,                 2.4239,                  2.084,                 1.0405,                0.52723,                0.72352,                0.54176,                0.21942,                  2.399,                  1.456,                 1.0657,              0.0004382,              0.0004382,              0.0004382
                     84,                 2.3798,                 2.1823,                  1.027,                0.53378,                 0.5217,                0.52577,                0.20097,                  2.412,                  1.442,                 1.0677,              0.0004283,              0.0004283,              0.0004283
                     85,                 2.3866,                 1.9872,                 1.0448,                 0.4843,                0.47323,                 0.4964,                0.18398,                 2.4088,                 1.5364,                 1.0518,              0.0004184,              0.0004184,              0.0004184
                     86,                 2.3963,                  1.964,                 1.0452,                0.56737,                0.56553,                 0.5351,                0.23064,                 2.3603,                 1.4412,                 1.0551,              0.0004085,              0.0004085,              0.0004085
                     87,                 2.3696,                 2.0254,                 1.0364,                0.52681,                0.69452,                0.53863,                0.22141,                 2.3627,                 1.3844,                 1.0532,              0.0003986,              0.0003986,              0.0003986
                     88,                 2.3879,                 2.0052,                 1.0315,                 0.5717,                 0.6243,                0.58554,                0.20975,                 2.4007,                 1.4079,                 1.0517,              0.0003887,              0.0003887,              0.0003887
                     89,                  2.392,                 2.0808,                  1.027,                0.57288,                0.71741,                0.56387,                0.20724,                 2.4117,                 1.4979,                 1.0682,              0.0003788,              0.0003788,              0.0003788
                     90,                 2.3951,                 2.1643,                 1.0382,                0.52972,                0.47692,                0.49389,                0.18619,                 2.3708,                 1.5857,                 1.0575,              0.0003689,              0.0003689,              0.0003689
                     91,                 2.3783,                 2.0774,                 1.0301,                0.52498,                0.51166,                0.51885,                0.19164,                 2.3742,                  1.395,                 1.0508,               0.000359,               0.000359,               0.000359
                     92,                 2.3648,                 1.9739,                 1.0354,                0.53882,                0.66798,                0.53152,                0.20459,                 2.3193,                 1.4601,                 1.0503,              0.0003491,              0.0003491,              0.0003491
                     93,                 2.3753,                 2.0276,                 1.0387,                0.54228,                0.60706,                0.54346,                0.21412,                 2.3504,                 1.4267,                 1.0543,              0.0003392,              0.0003392,              0.0003392
                     94,                 2.3946,                 2.0416,                 1.0451,                0.51033,                0.56314,                0.53951,                0.20427,                  2.384,                  1.427,                 1.0455,              0.0003293,              0.0003293,              0.0003293
                     95,                 2.4097,                 2.0778,                 1.0292,                0.59489,                0.47553,                0.55818,                0.21728,                 2.4354,                 1.3996,                  1.071,              0.0003194,              0.0003194,              0.0003194
                     96,                 2.3463,                 2.0176,                 1.0364,                0.62478,                0.58684,                0.55338,                0.23124,                  2.349,                 1.3654,                 1.0589,              0.0003095,              0.0003095,              0.0003095
                     97,                 2.4109,                 2.0238,                 1.0353,                0.58489,                 0.5821,                0.55852,                  0.223,                 2.2971,                 1.4525,                 1.0342,              0.0002996,              0.0002996,              0.0002996
                     98,                 2.3704,                 2.0951,                 1.0211,                0.55867,                0.62036,                0.54584,                0.20891,                 2.4083,                 1.4473,                 1.0644,              0.0002897,              0.0002897,              0.0002897
                     99,                 2.3456,                 1.9957,                 1.0393,                   0.59,                0.53693,                0.56433,                0.24034,                 2.2428,                 1.4499,                 1.0289,              0.0002798,              0.0002798,              0.0002798
                    100,                 2.3402,                 2.0698,                 1.0375,                 0.4854,                0.57413,                 0.4912,                0.20495,                   2.37,                 1.4544,                 1.0463,              0.0002699,              0.0002699,              0.0002699
                    101,                 2.3454,                 2.0393,                 1.0315,                0.55784,                0.56108,                0.55349,                0.22371,                 2.3131,                 1.4109,                 1.0338,                0.00026,                0.00026,                0.00026
                    102,                 2.3894,                 2.1037,                 1.0347,                  0.572,                0.67124,                0.55773,                0.21174,                 2.3505,                 1.3702,                 1.0447,              0.0002501,              0.0002501,              0.0002501
                    103,                  2.356,                 1.9717,                 1.0296,                0.69533,                0.58382,                 0.6118,                0.23367,                 2.3244,                 1.3722,                 1.0412,              0.0002402,              0.0002402,              0.0002402
                    104,                 2.3802,                 1.9345,                  1.028,                0.61371,                0.57849,                0.57114,                  0.236,                  2.329,                 1.4392,                 1.0549,              0.0002303,              0.0002303,              0.0002303
                    105,                 2.4214,                 2.0446,                 1.0169,                0.61999,                0.64566,                0.56645,                0.20522,                 2.3792,                 1.3599,                 1.0733,              0.0002204,              0.0002204,              0.0002204
                    106,                 2.3451,                 2.0661,                 1.0206,                 0.6275,                0.62663,                 0.5653,                0.20843,                 2.4232,                 1.3833,                 1.0701,              0.0002105,              0.0002105,              0.0002105
                    107,                  2.378,                 1.9187,                 1.0345,                 0.4962,                0.68522,                 0.5661,                0.21936,                 2.3475,                 1.3888,                 1.0533,              0.0002006,              0.0002006,              0.0002006
                    108,                 2.3636,                 2.0431,                  1.019,                0.58264,                0.65564,                0.55294,                0.22707,                 2.3139,                 1.3694,                 1.0383,              0.0001907,              0.0001907,              0.0001907
                    109,                 2.3571,                 1.9174,                 1.0235,                0.49174,                0.59904,                 0.5482,                0.19858,                 2.3883,                 1.4091,                  1.057,              0.0001808,              0.0001808,              0.0001808
                    110,                 2.3545,                 2.0645,                 1.0204,                0.59959,                0.60314,                0.57207,                0.23047,                 2.3574,                 1.3714,                 1.0591,              0.0001709,              0.0001709,              0.0001709
                    111,                 2.3774,                    1.9,                 1.0286,                0.60318,                0.65074,                0.58605,                0.20952,                 2.3525,                 1.3533,                  1.063,               0.000161,               0.000161,               0.000161
                    112,                 2.3653,                 1.9418,                 1.0276,                 0.6557,                0.57481,                0.59822,                0.23697,                 2.3059,                 1.3422,                 1.0574,              0.0001511,              0.0001511,              0.0001511
                    113,                 2.3632,                 1.9115,                 1.0284,                  0.575,                0.62611,                0.57977,                0.23005,                  2.265,                 1.3562,                 1.0434,              0.0001412,              0.0001412,              0.0001412
                    114,                 2.3547,                 1.9739,                  1.031,                0.59197,                0.58976,                0.59796,                0.23385,                 2.3882,                 1.3678,                 1.0787,              0.0001313,              0.0001313,              0.0001313
                    115,                 2.3056,                 1.9477,                 1.0289,                0.61469,                0.57514,                0.56288,                0.22088,                 2.3005,                 1.3633,                  1.054,              0.0001214,              0.0001214,              0.0001214
                    116,                 2.3338,                 2.4153,                 1.0416,                0.49485,                0.61655,                0.50086,                0.18506,                 2.4222,                 1.4849,                 1.0832,              0.0001115,              0.0001115,              0.0001115
                    117,                 2.3096,                 2.2315,                 1.0498,                0.61718,                0.61051,                0.59243,                 0.2347,                 2.2723,                  1.522,                 1.0527,              0.0001016,              0.0001016,              0.0001016
                    118,                 2.3306,                 2.0708,                  1.035,                0.50447,                0.62406,                0.58463,                0.23641,                 2.3068,                 1.3626,                 1.0581,               9.17e-05,               9.17e-05,               9.17e-05
                    119,                 2.3151,                 2.1496,                  1.037,                0.64029,                0.65074,                 0.5892,                 0.2392,                 2.2737,                 1.3961,                 1.0508,               8.18e-05,               8.18e-05,               8.18e-05
                    120,                 2.2665,                 2.0122,                 1.0432,                0.63775,                0.59852,                0.58972,                0.24951,                  2.258,                 1.3511,                 1.0413,               7.19e-05,               7.19e-05,               7.19e-05
                    121,                  2.285,                 2.1306,                 1.0141,                0.62788,                0.66798,                0.59397,                0.24467,                 2.2764,                 1.3587,                 1.0514,                6.2e-05,                6.2e-05,                6.2e-05
                    122,                 2.2674,                 1.9366,                  1.023,                0.63788,                0.65074,                0.59139,                 0.2481,                 2.2655,                 1.3387,                 1.0536,               5.21e-05,               5.21e-05,               5.21e-05
                    123,                 2.2254,                   1.98,                 1.0372,                 0.6494,                0.55005,                0.57561,                0.24704,                 2.2487,                 1.3447,                  1.037,               4.22e-05,               4.22e-05,               4.22e-05
                    124,                 2.2629,                 2.1084,                 1.0238,                 0.6428,                0.57199,                0.58578,                0.24654,                 2.2591,                 1.3295,                 1.0351,               3.23e-05,               3.23e-05,               3.23e-05
                    125,                 2.2521,                 1.8838,                 1.0451,                0.64035,                0.58795,                0.59996,                0.24923,                 2.2578,                 1.3259,                 1.0429,               2.24e-05,               2.24e-05,               2.24e-05
