                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     62,                 2.4312,                 2.0473,                 1.0543,                0.51148,                0.37262,                0.37031,                0.12491,                  2.506,                  1.727,                 1.0875,             0.00049513,             0.00049513,             0.00049513
                     63,                 2.4322,                 2.0331,                 1.0495,                0.56798,                0.52825,                0.46715,                0.16169,                 2.4061,                 1.5004,                 1.0544,             0.00048275,             0.00048275,             0.00048275
                     64,                 2.4833,                 2.0736,                 1.0562,                0.20938,                0.29589,                0.24612,                0.08538,                 2.4345,                  3.431,                 1.1272,             0.00047038,             0.00047038,             0.00047038
                     65,                 2.4379,                 2.0194,                 1.0407,                0.48195,                0.42047,                0.53491,                0.18739,                 2.3436,                 1.4082,                 1.0455,               0.000458,               0.000458,               0.000458
                     66,                 2.4121,                 1.9826,                 1.0598,                0.39878,                0.40351,                0.42293,                0.15317,                  2.405,                 1.5142,                 1.0598,             0.00044563,             0.00044563,             0.00044563
                     67,                 2.5016,                   2.06,                  1.056,                0.48664,                0.55258,                0.44902,                0.15833,                 2.3792,                 1.5095,                 1.0415,             0.00043325,             0.00043325,             0.00043325
                     68,                 2.3294,                 1.9625,                 1.0476,                0.47143,                0.50591,                0.45402,                0.15164,                  2.503,                 1.5216,                 1.0692,             0.00042087,             0.00042087,             0.00042087
                     69,                 2.3978,                 1.9196,                  1.039,                0.40771,                0.58559,                 0.4932,                0.18588,                  2.354,                 1.4329,                 1.0529,              0.0004085,              0.0004085,              0.0004085
                     70,                 2.4196,                 1.9458,                 1.0598,                0.57743,                0.42562,                0.44636,                0.16391,                 2.5048,                 1.6025,                 1.0777,             0.00039613,             0.00039613,             0.00039613
                     71,                 2.3956,                  1.974,                 1.0381,                0.68032,                0.40296,                0.50149,                0.17928,                  2.317,                 1.6396,                 1.0357,             0.00038375,             0.00038375,             0.00038375
                     72,                 2.3777,                 1.9717,                  1.047,                0.66263,                0.44291,                0.54266,                0.17531,                 2.4741,                 1.5076,                 1.0577,             0.00037138,             0.00037138,             0.00037138
                     73,                  2.412,                 1.9788,                 1.0467,                0.06178,                0.53826,                0.36389,                0.14542,                 2.4266,                 2.7767,                 1.0873,               0.000359,               0.000359,               0.000359
                     74,                 2.3744,                 1.9094,                  1.044,                0.39935,                0.44886,                0.47142,                0.16871,                 2.3545,                 1.4573,                 1.0319,             0.00034663,             0.00034663,             0.00034663
                     75,                  2.408,                 1.9709,                 1.0477,                 0.8851,                0.30806,                0.47207,                0.16245,                 2.3865,                   1.49,                 1.0512,             0.00033425,             0.00033425,             0.00033425
                     76,                 2.3327,                 1.9548,                 1.0564,                0.46575,                0.49995,                0.53304,                0.19849,                 2.3997,                 1.4566,                 1.0441,             0.00032188,             0.00032188,             0.00032188
                     77,                 2.4083,                 1.9476,                 1.0328,                0.11111,                0.00575,                0.05651,                 0.0113,                 2.7074,                  4.932,                 1.2606,              0.0003095,              0.0003095,              0.0003095
                     78,                  2.392,                 1.9154,                 1.0249,                 0.6589,                0.42908,                0.52412,                0.17596,                 2.2459,                 1.4755,                   1.03,             0.00029713,             0.00029713,             0.00029713
                     79,                 2.3729,                 1.8955,                 1.0311,                0.43162,                0.53465,                0.57114,                0.20797,                 2.3213,                 1.4446,                 1.0376,             0.00028475,             0.00028475,             0.00028475
                     80,                 2.3863,                 1.9157,                 1.0394,                0.52255,                 0.5072,                0.45176,                0.16984,                 2.4514,                 1.4813,                 1.0548,             0.00027237,             0.00027237,             0.00027237
                     81,                 2.3873,                 1.9338,                 1.0359,                0.54321,                0.59782,                0.50212,                0.17527,                 2.3455,                 1.4299,                  1.036,                0.00026,                0.00026,                0.00026
                     82,                 2.3831,                 1.9419,                 1.0351,                0.46446,                0.55369,                0.51664,                0.19198,                  2.352,                 1.4342,                 1.0451,             0.00024762,             0.00024762,             0.00024762
                     83,                 2.3918,                 1.9326,                 1.0409,                0.45145,                  0.582,                0.57971,                0.19949,                 2.3809,                 1.3721,                 1.0509,             0.00023525,             0.00023525,             0.00023525
                     84,                 2.3419,                  1.954,                  1.035,                0.74896,                0.47867,                0.57666,                0.19869,                 2.4812,                 1.4629,                 1.0645,             0.00022288,             0.00022288,             0.00022288
                     85,                 2.3835,                 1.8864,                 1.0368,                0.67743,                0.44537,                 0.5527,                0.18026,                 2.3464,                 1.4147,                 1.0436,              0.0002105,              0.0002105,              0.0002105
                     86,                 2.3813,                 1.8925,                 1.0398,                0.49475,                 0.6551,                0.55971,                 0.2041,                 2.3901,                 1.4272,                 1.0494,             0.00019813,             0.00019813,             0.00019813
                     87,                 2.3349,                 1.8294,                 1.0419,                 0.4582,                0.63186,                 0.5465,                0.19032,                 2.3135,                 1.3719,                 1.0378,             0.00018575,             0.00018575,             0.00018575
                     88,                 2.3356,                 1.8284,                 1.0414,                 0.1192,                0.42562,                0.27789,                0.11268,                 2.4138,                 3.0897,                 1.0966,             0.00017338,             0.00017338,             0.00017338
                     89,                 2.3163,                 1.8629,                 1.0317,                0.60836,                0.62544,                0.59812,                0.20532,                 2.4051,                 1.3691,                  1.048,               0.000161,               0.000161,               0.000161
                     90,                 2.3525,                 1.8579,                 1.0354,                0.71963,                0.61585,                0.67369,                0.21166,                 2.3947,                 1.3523,                 1.0575,             0.00014862,             0.00014862,             0.00014862
                     91,                 2.3901,                 1.9746,                 1.0744,                0.53423,                0.46013,                0.51942,                0.17631,                 2.3026,                 1.4118,                 1.0575,             0.00013625,             0.00013625,             0.00013625
                     92,                 2.3379,                 1.9108,                 1.0779,                0.47085,                 0.4219,                 0.3262,                0.13024,                 2.3138,                 2.0907,                 1.0586,             0.00012387,             0.00012387,             0.00012387
                     93,                 2.3238,                 1.8786,                 1.0693,                0.61795,                0.52254,                0.56291,                0.19769,                 2.2507,                 1.3449,                 1.0415,              0.0001115,              0.0001115,              0.0001115
                     94,                  2.309,                 1.8215,                 1.0555,                0.61782,                0.53206,                0.52723,                0.21062,                 2.2742,                 1.3459,                 1.0373,             9.9125e-05,             9.9125e-05,             9.9125e-05
                     95,                 2.2668,                 1.8034,                 1.0609,                0.54952,                0.54795,                0.55925,                0.19741,                  2.316,                 1.3753,                 1.0492,              8.675e-05,              8.675e-05,              8.675e-05
                     96,                 2.2842,                 1.7955,                 1.0684,                0.44122,                0.59737,                  0.472,                0.16555,                 2.3263,                 1.4845,                 1.0437,             7.4375e-05,             7.4375e-05,             7.4375e-05
                     97,                 2.2208,                 1.7529,                 1.0637,                 0.6396,                 0.5329,                0.55967,                 0.2246,                 2.2299,                 1.3482,                 1.0429,                6.2e-05,                6.2e-05,                6.2e-05
                     98,                 2.2666,                 1.7649,                 1.0634,                 0.5865,                0.61461,                0.60391,                0.21437,                 2.3009,                 1.3299,                 1.0511,             4.9625e-05,             4.9625e-05,             4.9625e-05
                     99,                 2.2582,                 1.7106,                 1.0651,                0.64093,                0.60312,                0.59938,                0.23444,                 2.2302,                 1.3057,                 1.0339,              3.725e-05,              3.725e-05,              3.725e-05
                    100,                 2.3027,                 1.8073,                 1.0637,                0.64843,                0.62036,                0.61241,                  0.239,                 2.1993,                 1.2868,                 1.0309,             2.4875e-05,             2.4875e-05,             2.4875e-05
