                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     60,                  1.761,                0.95976,                 0.9106,                0.30414,                0.31867,                0.31896,                0.11552,                 2.3783,                 1.4432,                 1.0931,              0.0010066,              0.0010066,              0.0010066
                     61,                 1.7713,                0.96353,                0.90845,                0.01391,                 0.0601,                0.01655,                0.00372,                 4.2412,                  4.149,                 1.4662,              0.0010025,              0.0010025,              0.0010025
                     62,                 1.7049,                0.92113,                0.90816,                0.54264,                0.31443,                0.33721,                 0.1188,                 2.4129,                 1.4527,                  1.107,             0.00099837,             0.00099837,             0.00099837
                     63,                 1.7866,                0.96712,                0.91193,                0.51258,                0.09304,                0.09475,                0.02937,                 2.9666,                 2.8955,                  1.205,             0.00099425,             0.00099425,             0.00099425
                     64,                 1.7486,                0.94128,                0.90136,                0.64261,                 0.2688,                0.28828,                0.09861,                 2.4169,                 1.4476,                 1.1133,             0.00099013,             0.00099013,             0.00099013
                     65,                 1.7146,                0.91049,                0.90598,                0.64879,                0.25354,                 0.2857,                 0.1029,                 2.3872,                 1.4442,                  1.098,               0.000986,               0.000986,               0.000986
                     66,                 1.7355,                0.95405,                0.90146,                0.38969,                0.39453,                0.31446,                0.13231,                 2.3712,                 1.5944,                 1.0891,             0.00098187,             0.00098187,             0.00098187
                     67,                 1.6809,                0.90116,                0.90845,                0.65621,                 0.2176,                  0.272,                0.11547,                  2.378,                 1.7024,                 1.0886,             0.00097775,             0.00097775,             0.00097775
                     68,                 1.7477,                0.92571,                0.90679,                0.47385,                0.41293,                0.35677,                0.14357,                 2.4306,                 1.4508,                 1.1181,             0.00097362,             0.00097362,             0.00097362
                     69,                 1.7231,                0.92681,                0.90522,                0.22718,                0.16819,                0.12549,                0.02628,                 3.1547,                 2.2014,                  1.241,              0.0009695,              0.0009695,              0.0009695
                     70,                  1.718,                0.93338,                0.90553,                0.55439,                0.23552,                0.20657,                0.06198,                 2.5004,                 1.6437,                 1.1326,             0.00096537,             0.00096537,             0.00096537
                     71,                 1.7464,                0.94548,                 0.8998,                0.38081,                 0.2879,                0.30565,                0.11468,                 2.2727,                 1.4256,                 1.0882,             0.00096125,             0.00096125,             0.00096125
                     72,                 1.7217,                0.93046,                0.91069,                0.29749,                0.38961,                0.30358,                0.10539,                 2.2983,                 1.5222,                 1.0922,             0.00095712,             0.00095712,             0.00095712
                     73,                 1.6703,                0.91436,                0.91044,                0.01087,                0.00891,                0.00579,                0.00175,                 4.5427,                 5.2462,                 1.5227,               0.000953,               0.000953,               0.000953
                     74,                 1.6993,                0.92409,                0.89815,                0.39776,                 0.4043,                0.31671,                0.11786,                 2.4415,                 1.4625,                 1.1127,             0.00094887,             0.00094887,             0.00094887
                     75,                 1.7025,                0.91225,                0.91416,                0.55867,                0.27459,                0.27671,                0.09295,                 2.4955,                 1.4604,                  1.115,             0.00094475,             0.00094475,             0.00094475
                     76,                 1.7163,                0.92994,                  0.908,                0.08648,                0.02607,                0.03055,                0.00662,                 3.8803,                 3.8458,                 1.3973,             0.00094062,             0.00094062,             0.00094062
                     77,                 1.7311,                0.91822,                0.90992,                0.45531,                0.37135,                0.34682,                0.12916,                 2.3251,                 1.4434,                 1.0868,              0.0009365,              0.0009365,              0.0009365
                     78,                  1.769,                0.93965,                0.90755,                0.00698,                0.00262,                0.00357,                0.00057,                 3.6074,                 7.2787,                 1.3871,             0.00093238,             0.00093238,             0.00093238
                     79,                  1.725,                  0.921,                0.91092,                0.62675,                 0.2462,                0.30682,                0.11625,                 2.3979,                 1.4797,                 1.1149,             0.00092825,             0.00092825,             0.00092825
                     80,                 1.7397,                0.91472,                0.90075,                0.65082,                0.33269,                0.35138,                0.13278,                 2.3808,                    1.4,                 1.1066,             0.00092413,             0.00092413,             0.00092413
                     81,                 1.7311,                0.93854,                0.90285,                0.35524,                0.28774,                0.30181,                0.10573,                 2.3024,                 1.4974,                 1.0904,                0.00092,                0.00092,                0.00092
                     82,                 1.7103,                0.90739,                0.90677,                0.29653,                0.30349,                0.29326,                0.11921,                 2.2595,                 1.5744,                   1.07,             0.00091588,             0.00091588,             0.00091588
                     83,                 1.6956,                0.90638,                0.89612,                0.64098,                0.30218,                0.28325,                0.09714,                 2.3502,                 1.4487,                 1.0909,             0.00091175,             0.00091175,             0.00091175
                     84,                 1.7374,                0.90711,                 0.9117,                0.43777,                0.38062,                0.34755,                0.12069,                 2.3146,                 1.4327,                 1.0759,             0.00090763,             0.00090763,             0.00090763
                     85,                 1.6906,                0.90972,                0.90339,                0.00543,                 0.0175,                 0.0035,                0.00061,                 4.7817,                 5.0434,                 1.5636,              0.0009035,              0.0009035,              0.0009035
                     86,                 1.7469,                 0.9281,                0.90315,                0.64445,                0.30223,                0.31013,                0.11709,                 2.3655,                 1.5321,                 1.1014,             0.00089938,             0.00089938,             0.00089938
                     87,                 1.7175,                0.90924,                0.89907,                0.52717,                0.10098,                0.10145,                0.02948,                 2.8978,                 2.8713,                 1.1585,             0.00089525,             0.00089525,             0.00089525
                     88,                 1.6771,                0.91639,                0.90834,                0.53874,                0.35281,                0.29491,                0.10618,                 2.3556,                 1.4867,                 1.0989,             0.00089112,             0.00089112,             0.00089112
                     89,                 1.6908,                0.89864,                0.89938,                0.48763,                0.37945,                0.33881,                0.11341,                 2.3384,                 1.4237,                 1.0989,               0.000887,               0.000887,               0.000887
                     90,                 1.7062,                0.90522,                0.89962,                 0.6256,                0.27354,                0.33176,                0.13982,                 2.3192,                 1.6088,                 1.0839,             0.00088288,             0.00088288,             0.00088288
                     91,                 1.7089,                0.91823,                0.89999,                0.56456,                0.24541,                0.27087,                0.10013,                 2.3697,                 1.6303,                 1.0856,             0.00087875,             0.00087875,             0.00087875
                     92,                 1.6927,                0.89836,                0.90308,                0.56498,                0.36643,                0.37378,                0.12618,                 2.3687,                 1.4058,                 1.1026,             0.00087462,             0.00087462,             0.00087462
                     93,                 1.7031,                0.90911,                0.90226,                0.41888,                0.35988,                0.33568,                0.12501,                 2.4209,                 1.4652,                 1.1225,              0.0008705,              0.0008705,              0.0008705
                     94,                 1.6828,                0.89826,                0.89774,                0.05173,                0.14384,                0.05849,                0.01738,                 2.9827,                 3.6076,                 1.1875,             0.00086637,             0.00086637,             0.00086637
                     95,                 1.6737,                0.87348,                0.91403,                0.60781,                0.31256,                0.28508,                0.10226,                 2.4181,                 1.4427,                 1.1049,             0.00086225,             0.00086225,             0.00086225
                     96,                 1.6903,                0.90478,                0.90252,                0.26531,                0.14097,                0.13217,                0.04279,                 2.8836,                 2.0941,                 1.1776,             0.00085813,             0.00085813,             0.00085813
                     97,                 1.7075,                0.89847,                0.89736,                0.52041,                0.39395,                0.34653,                0.11605,                 2.4333,                 1.4859,                 1.1218,               0.000854,               0.000854,               0.000854
                     98,                 1.6717,                0.87193,                0.89667,                0.49952,                0.20666,                0.22111,                0.06825,                 2.6653,                  1.912,                 1.1574,             0.00084988,             0.00084988,             0.00084988
                     99,                   1.64,                0.87103,                0.89465,                0.66305,                0.29714,                 0.3391,                0.13268,                 2.3925,                 1.4279,                 1.1093,             0.00084575,             0.00084575,             0.00084575
                    100,                 1.6677,                0.88095,                0.89639,                0.13983,                 0.0173,                0.07836,                0.03227,                 2.7258,                 5.5452,                 1.1349,             0.00084162,             0.00084162,             0.00084162
                    101,                 1.6418,                0.86322,                0.90103,                0.60767,                0.36213,                0.36302,                 0.1203,                 2.3822,                 1.4795,                  1.102,              0.0008375,              0.0008375,              0.0008375
                    102,                 1.6781,                0.89065,                0.89769,                0.49153,                0.38328,                0.37739,                0.12066,                 2.4594,                 1.4371,                 1.1138,             0.00083337,             0.00083337,             0.00083337
                    103,                    1.7,                0.90866,                0.89255,                0.53804,                0.40465,                0.35723,                0.14632,                 2.4145,                 1.4941,                 1.1237,             0.00082925,             0.00082925,             0.00082925
                    104,                 1.6789,                0.88772,                0.89516,                0.58827,                0.33916,                0.30901,                0.10549,                 2.4222,                 1.4326,                  1.124,             0.00082513,             0.00082513,             0.00082513
                    105,                 1.7118,                0.90999,                0.89493,                0.63384,                0.32407,                0.29809,                0.09691,                 2.4038,                 1.5134,                 1.0984,               0.000821,               0.000821,               0.000821
                    106,                 1.7156,                0.89623,                0.90409,                 0.6157,                0.31705,                0.29159,                0.10223,                 2.3747,                  1.526,                 1.1058,             0.00081688,             0.00081688,             0.00081688
                    107,                 1.6871,                0.88828,                 0.8948,                0.61674,                0.31234,                0.30569,                0.10296,                 2.4093,                 1.4952,                  1.099,             0.00081275,             0.00081275,             0.00081275
                    108,                  1.636,                0.87378,                0.89273,                0.38783,                0.27593,                0.29342,                0.10291,                 2.4077,                  1.624,                 1.0993,             0.00080863,             0.00080863,             0.00080863
                    109,                 1.6819,                0.90513,                0.89557,                0.59518,                0.32341,                0.31138,                0.12121,                 2.3287,                 1.4358,                 1.1042,              0.0008045,              0.0008045,              0.0008045
                    110,                 1.6491,                0.86957,                0.88619,                0.43057,                0.38463,                0.34185,                0.13601,                 2.4021,                  1.489,                 1.1117,             0.00080038,             0.00080038,             0.00080038
                    111,                 1.6586,                0.87132,                0.89121,                0.32725,                0.16341,                0.17242,                0.04402,                 2.6952,                 1.9907,                   1.14,             0.00079625,             0.00079625,             0.00079625
                    112,                 1.6641,                 0.8942,                0.89183,                0.43771,                0.41115,                0.34401,                 0.1287,                 2.3639,                 1.4661,                 1.0937,             0.00079213,             0.00079213,             0.00079213
                    113,                 1.6781,                0.89176,                 0.8885,                0.44984,                0.25276,                0.21607,                  0.068,                 2.5406,                 1.8275,                 1.1278,               0.000788,               0.000788,               0.000788
                    114,                 1.6255,                0.87926,                0.89467,                0.59611,                0.36634,                0.31521,                0.11206,                 2.3482,                 1.3901,                 1.0974,             0.00078387,             0.00078387,             0.00078387
                    115,                 1.6676,                0.88301,                0.89277,                0.64019,                0.33503,                0.36379,                0.14253,                 2.3382,                  1.423,                 1.0971,             0.00077975,             0.00077975,             0.00077975
                    116,                  1.642,                0.86669,                0.88892,                0.46886,                0.38413,                0.34334,                0.12893,                  2.366,                 1.5275,                 1.0903,             0.00077563,             0.00077563,             0.00077563
                    117,                 1.6814,                0.89854,                0.90186,                0.41099,                0.35289,                0.31544,                0.11114,                 2.4079,                 1.4994,                 1.1132,              0.0007715,              0.0007715,              0.0007715
                    118,                 1.6752,                0.88739,                0.89459,                0.58558,                0.25844,                0.29866,                0.10378,                  2.453,                 1.5249,                  1.119,             0.00076738,             0.00076738,             0.00076738
                    119,                 1.6592,                0.87628,                0.88836,                0.59992,                0.29745,                0.33691,                 0.1282,                 2.3667,                 1.4932,                 1.1051,             0.00076325,             0.00076325,             0.00076325
                    120,                 1.6768,                0.88512,                0.89042,                0.56537,                0.34502,                0.30156,                0.10624,                   2.39,                 1.5343,                 1.0986,             0.00075912,             0.00075912,             0.00075912
                    121,                 1.6172,                 0.8679,                0.89297,                0.36822,                0.37165,                0.33055,                0.11766,                  2.341,                 1.4613,                 1.0872,               0.000755,               0.000755,               0.000755
                    122,                 1.6243,                0.85994,                0.89061,                0.66021,                0.26191,                0.30559,                0.10849,                 2.4815,                 1.6107,                 1.1254,             0.00075088,             0.00075088,             0.00075088
                    123,                 1.6269,                0.85974,                0.89211,                0.57539,                0.29169,                0.28316,                0.10929,                 2.4719,                 1.6135,                 1.1244,             0.00074675,             0.00074675,             0.00074675
                    124,                 1.6146,                0.84843,                0.89212,                0.56471,                0.34739,                0.28949,                0.10383,                 2.4497,                 1.5175,                 1.1271,             0.00074263,             0.00074263,             0.00074263
                    125,                 1.6094,                0.85269,                0.89098,                 0.5622,                0.37453,                0.30663,                0.11125,                 2.3955,                 1.4756,                  1.114,              0.0007385,              0.0007385,              0.0007385
                    126,                 1.6636,                0.88169,                0.89976,                0.44632,                0.41304,                0.33723,                0.13115,                 2.3891,                 1.4508,                 1.0955,             0.00073437,             0.00073437,             0.00073437
                    127,                 1.6584,                0.86265,                0.88503,                0.59655,                0.30369,                0.31024,                0.11615,                  2.373,                 1.4798,                 1.1072,             0.00073025,             0.00073025,             0.00073025
                    128,                 1.6175,                0.84457,                0.89323,                0.60643,                0.34451,                 0.3263,                0.10676,                 2.4397,                 1.4733,                 1.1162,             0.00072612,             0.00072612,             0.00072612
                    129,                 1.5891,                0.82954,                0.89058,                0.35375,                0.35081,                0.31681,                0.11143,                 2.4035,                 1.4554,                 1.1149,               0.000722,               0.000722,               0.000722
                    130,                 1.5966,                0.85204,                0.88799,                0.60365,                0.39456,                0.34573,                0.12273,                 2.4169,                 1.4882,                 1.1266,             0.00071788,             0.00071788,             0.00071788
                    131,                 1.5995,                0.84673,                0.89426,                0.36568,                0.30532,                0.30971,                   0.11,                 2.3973,                 1.4658,                  1.095,             0.00071375,             0.00071375,             0.00071375
                    132,                 1.6588,                0.87017,                0.88819,                0.61105,                0.31789,                0.29139,                0.10304,                 2.3265,                 1.4658,                 1.0972,             0.00070962,             0.00070962,             0.00070962
                    133,                 1.6452,                0.87021,                0.89261,                0.06643,                0.01992,                0.03876,                0.01294,                 3.3533,                 5.2328,                 1.2115,              0.0007055,              0.0007055,              0.0007055
                    134,                 1.6215,                0.86069,                0.89155,                 0.5619,                0.40846,                0.32349,                0.11697,                 2.3683,                 1.4162,                 1.1058,             0.00070137,             0.00070137,             0.00070137
                    135,                 1.5555,                0.83468,                0.88579,                0.37102,                0.31684,                 0.2659,                0.07719,                 2.3998,                 1.5045,                 1.0967,             0.00069725,             0.00069725,             0.00069725
                    136,                 1.6325,                0.85151,                0.88778,                0.51273,                0.40452,                 0.3641,                0.13686,                 2.3391,                 1.4768,                 1.1041,             0.00069313,             0.00069313,             0.00069313
                    137,                 1.5858,                0.83648,                0.88881,                0.39026,                0.29527,                0.27083,                0.10238,                 2.3525,                 1.6044,                 1.0925,               0.000689,               0.000689,               0.000689
                    138,                  1.596,                0.85115,                0.88796,                0.40465,                0.30501,                0.31102,                0.11354,                 2.3939,                 1.5069,                 1.1101,             0.00068488,             0.00068488,             0.00068488
                    139,                 1.6378,                0.87435,                0.89065,                0.42127,                0.36875,                0.30818,                0.10974,                 2.4678,                 1.6209,                 1.1327,             0.00068075,             0.00068075,             0.00068075
                    140,                 1.6382,                0.86095,                0.88613,                0.37242,                0.31137,                0.30365,                0.11021,                  2.347,                 1.4904,                 1.1061,             0.00067663,             0.00067663,             0.00067663
                    141,                 1.6143,                0.83187,                0.88411,                0.58152,                0.35273,                0.29656,                 0.1043,                 2.3656,                 1.5197,                 1.1083,              0.0006725,              0.0006725,              0.0006725
                    142,                 1.6175,                0.83204,                0.88802,                0.60132,                0.34073,                0.30968,                0.10707,                  2.357,                 1.4509,                 1.1119,             0.00066838,             0.00066838,             0.00066838
                    143,                 1.5675,                0.84598,                0.88813,                0.36508,                 0.3242,                0.32695,                0.10979,                 2.3823,                 1.4998,                 1.1077,             0.00066425,             0.00066425,             0.00066425
