                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     28,                  2.492,                 1.9059,                 1.1057,                0.34736,                0.08855,                0.06552,                0.01828,                 2.9145,                 2.0717,                 1.1052,             0.00091588,             0.00091588,             0.00091588
                     29,                 2.4973,                 1.9159,                  1.109,                0.35175,                0.10084,                0.07426,                0.02268,                 2.8542,                 1.9944,                 1.1026,              0.0009035,              0.0009035,              0.0009035
                     30,                 2.5304,                 1.8987,                  1.102,                0.32803,                0.10173,                0.06609,                0.01811,                 2.9276,                  1.948,                 1.0866,             0.00089112,             0.00089112,             0.00089112
                     31,                 2.5328,                 1.8934,                 1.0972,                0.33843,                0.11507,                0.05448,                0.01663,                 3.0533,                 2.9521,                 1.1673,             0.00087875,             0.00087875,             0.00087875
                     32,                  2.514,                 1.8666,                 1.1073,                0.59039,                0.07672,                0.04692,                0.01341,                 3.1441,                 2.3489,                 1.1904,             0.00086637,             0.00086637,             0.00086637
                     33,                 2.4582,                 1.8828,                 1.0989,                0.31512,                 0.1158,                0.06395,                0.02119,                  3.002,                 2.1707,                 1.1388,               0.000854,               0.000854,               0.000854
                     34,                 2.4583,                 1.8472,                 1.0932,                0.33844,                0.10446,                0.06605,                0.01897,                 2.9077,                 1.9896,                 1.1058,             0.00084162,             0.00084162,             0.00084162
                     35,                 2.5011,                 1.8228,                 1.0883,                0.33624,                0.11341,                 0.0691,                0.01973,                 2.9171,                 1.9472,                 1.1067,             0.00082925,             0.00082925,             0.00082925
                     36,                 2.4522,                 1.8095,                 1.0943,                0.35569,                 0.0983,                 0.0725,                0.01887,                 2.8756,                 1.9338,                 1.0868,             0.00081688,             0.00081688,             0.00081688
                     37,                 2.4774,                 1.8035,                 1.0923,                0.35188,                0.10534,                0.07816,                0.02316,                  2.806,                 1.8923,                 1.0843,              0.0008045,              0.0008045,              0.0008045
                     38,                 2.4799,                 1.8335,                 1.0928,                0.35737,                0.12438,                0.08702,                 0.0255,                 2.7966,                 1.8788,                  1.077,             0.00079213,             0.00079213,             0.00079213
                     39,                 2.4586,                 1.7808,                 1.0928,                0.36345,                  0.112,                 0.0752,                0.02173,                 2.9507,                 1.9666,                 1.1212,             0.00077975,             0.00077975,             0.00077975
                     40,                 2.4436,                 1.7558,                 1.0925,                0.36756,                0.11251,                0.08255,                0.02413,                 2.8132,                 1.9073,                 1.0889,             0.00076738,             0.00076738,             0.00076738
                     41,                 2.4436,                  1.782,                 1.0973,                0.35161,                0.12106,                0.07887,                0.02285,                 2.7835,                 1.8681,                 1.0761,               0.000755,               0.000755,               0.000755
                     42,                  2.449,                 1.7788,                 1.0833,                0.64043,                0.10167,                0.07844,                0.02114,                  3.001,                 2.0657,                 1.1547,             0.00074263,             0.00074263,             0.00074263
                     43,                 2.4417,                 1.7552,                 1.0876,                0.34638,                 0.1154,                0.08925,                0.02506,                 2.8389,                 1.8692,                 1.0792,             0.00073025,             0.00073025,             0.00073025
                     44,                 2.4368,                 1.7697,                 1.0904,                0.40558,                0.11432,                0.09169,                0.02364,                 2.8298,                 1.9061,                 1.0901,             0.00071788,             0.00071788,             0.00071788
                     45,                 2.4217,                 1.7439,                 1.0734,                0.35877,                  0.092,                0.06333,                 0.0188,                 2.9976,                 2.1953,                  1.129,              0.0007055,              0.0007055,              0.0007055
                     46,                 2.4139,                 1.7182,                 1.0736,                0.34757,                0.09641,                0.06455,                0.01724,                 2.9635,                  2.023,                 1.1053,             0.00069313,             0.00069313,             0.00069313
                     47,                 2.4214,                 1.7318,                 1.0882,                0.37067,                0.11262,                 0.0914,                0.02777,                 2.8727,                  1.941,                 1.1079,             0.00068075,             0.00068075,             0.00068075
                     48,                 2.4324,                 1.7159,                  1.082,                0.37447,                0.13682,                 0.0798,                0.02133,                 2.9621,                 1.8825,                 1.0895,             0.00066838,             0.00066838,             0.00066838
                     49,                  2.381,                 1.6596,                 1.0788,                 0.3733,                0.11351,                0.08713,                0.02483,                 2.7942,                 1.8439,                 1.0727,               0.000656,               0.000656,               0.000656
                     50,                 2.4248,                 1.7252,                 1.0641,                0.34945,                0.09187,                0.06618,                0.01852,                 2.9911,                 2.0249,                 1.1046,             0.00064362,             0.00064362,             0.00064362
                     51,                 2.4201,                 1.6808,                 1.0633,                0.60136,                0.03452,                0.03831,                0.01163,                  3.216,                 2.9712,                 1.2308,             0.00063125,             0.00063125,             0.00063125
                     52,                 2.3998,                 1.6641,                 1.0852,                0.06324,                0.25252,                0.04551,                0.01515,                 2.9162,                 2.9462,                 1.1431,             0.00061887,             0.00061887,             0.00061887
                     53,                 2.4034,                 1.6839,                 1.0814,                0.03369,                0.07077,                0.02887,                0.00967,                 3.3025,                 3.6964,                 1.2428,              0.0006065,              0.0006065,              0.0006065
                     54,                 2.3717,                 1.6537,                 1.0687,                0.35394,                0.17777,                 0.0901,                0.02565,                 2.7714,                 1.8704,                 1.0752,             0.00059413,             0.00059413,             0.00059413
                     55,                 2.3857,                 1.6579,                 1.0802,                0.39329,                0.11231,                0.07914,                0.02456,                 2.8533,                 2.0874,                 1.0901,             0.00058175,             0.00058175,             0.00058175
                     56,                  2.375,                 1.6678,                 1.0676,                0.36585,                0.12055,                0.08658,                0.02441,                 2.8213,                 1.8018,                 1.0886,             0.00056938,             0.00056938,             0.00056938
                     57,                 2.3635,                 1.6047,                 1.0744,                0.34232,                0.12134,                0.08304,                0.02402,                 2.8272,                 1.8408,                 1.0816,               0.000557,               0.000557,               0.000557
                     58,                 2.3549,                 1.6288,                  1.069,                0.04312,                0.26229,                0.03913,                0.01186,                 3.0844,                 3.0341,                 1.1791,             0.00054463,             0.00054463,             0.00054463
                     59,                 2.3837,                 1.6434,                 1.0595,                0.05124,                0.10847,                0.04118,                0.01332,                 3.1617,                 2.9978,                 1.2281,             0.00053225,             0.00053225,             0.00053225
                     60,                  2.359,                 1.6229,                 1.0689,                0.36835,                0.07054,                0.05393,                0.01711,                 2.8443,                 2.5249,                 1.1079,             0.00051988,             0.00051988,             0.00051988
                     61,                 2.3884,                 1.6413,                 1.0772,                 0.3679,                 0.1125,                0.09352,                0.02733,                 2.8028,                 1.8497,                 1.0904,              0.0005075,              0.0005075,              0.0005075
                     62,                 2.3791,                 1.6488,                  1.083,                0.37034,                0.12618,                  0.095,                0.02777,                 2.8084,                 1.7671,                 1.0652,             0.00049513,             0.00049513,             0.00049513
                     63,                  2.374,                 1.6308,                 1.0697,                0.38733,                0.09889,                0.07594,                0.02357,                   2.83,                 2.4691,                 1.1158,             0.00048275,             0.00048275,             0.00048275
                     64,                 2.3829,                 1.6201,                 1.0661,                0.37269,                0.13152,                 0.1003,                0.03047,                  2.782,                 1.7777,                 1.0637,             0.00047038,             0.00047038,             0.00047038
                     65,                  2.358,                 1.5938,                 1.0687,                0.36285,                0.12719,                0.10005,                0.02901,                 2.7306,                 1.7476,                 1.0673,               0.000458,               0.000458,               0.000458
                     66,                 2.3247,                 1.5787,                 1.0554,                0.37469,                0.09008,                0.07284,                0.02135,                   2.98,                 2.2514,                 1.1296,             0.00044563,             0.00044563,             0.00044563
                     67,                 2.3558,                 1.5864,                 1.0538,                0.37907,                0.14733,                0.10359,                0.02825,                 2.7944,                 1.7471,                 1.0716,             0.00043325,             0.00043325,             0.00043325
                     68,                 2.3445,                 1.5964,                 1.0581,                0.35454,                0.13628,                0.07142,                0.02126,                 2.8166,                 1.8907,                 1.0824,             0.00042087,             0.00042087,             0.00042087
                     69,                 2.3594,                 1.6012,                 1.0552,                0.03806,                0.19208,                0.05089,                0.01795,                 2.9199,                 3.0602,                 1.1447,              0.0004085,              0.0004085,              0.0004085
                     70,                 2.3594,                 1.5722,                 1.0531,                0.40026,                0.15104,                0.11366,                0.03182,                 2.7335,                 1.7077,                  1.063,             0.00039613,             0.00039613,             0.00039613
                     71,                 2.3266,                 1.5645,                  1.057,                0.38587,                0.13918,                0.10467,                0.02895,                 2.7579,                 1.7639,                 1.0646,             0.00038375,             0.00038375,             0.00038375
                     72,                 2.3188,                 1.5622,                 1.0568,                0.38414,                0.12908,                0.10279,                0.03039,                 2.7951,                 1.7731,                 1.0781,             0.00037138,             0.00037138,             0.00037138
                     73,                 2.3097,                 1.5472,                 1.0577,                0.36258,                0.16405,                0.10842,                0.03194,                 2.7252,                 1.7351,                 1.0647,               0.000359,               0.000359,               0.000359
                     74,                 2.3147,                 1.5403,                 1.0602,                0.35227,                0.13737,                 0.0972,                0.02818,                 2.8578,                 1.7893,                 1.1042,             0.00034663,             0.00034663,             0.00034663
                     75,                 2.3402,                  1.564,                   1.06,                0.38469,                0.13719,                0.09456,                0.02796,                 2.8152,                 1.8306,                 1.0871,             0.00033425,             0.00033425,             0.00033425
                     76,                 2.3292,                 1.5529,                 1.0588,                0.38551,                0.09492,                0.07265,                0.02215,                   2.96,                 2.3913,                 1.1405,             0.00032188,             0.00032188,             0.00032188
                     77,                 2.3111,                 1.5163,                 1.0521,                0.43177,                0.20632,                 0.1293,                0.03592,                  2.903,                 1.9487,                 1.1223,              0.0003095,              0.0003095,              0.0003095
                     78,                 2.3181,                 1.5345,                 1.0546,                0.38507,                0.15248,                0.10549,                0.02969,                 2.7654,                 1.7778,                 1.0857,             0.00029713,             0.00029713,             0.00029713
                     79,                 2.3126,                 1.5524,                 1.0463,                0.39153,                0.14694,                 0.1147,                0.03497,                 2.8241,                 1.7288,                 1.0784,             0.00028475,             0.00028475,             0.00028475
                     80,                 2.3077,                 1.5102,                 1.0637,                0.37123,                0.14661,                0.11578,                0.03637,                 2.7163,                 1.6775,                 1.0541,             0.00027237,             0.00027237,             0.00027237
                     81,                 2.2838,                 1.4842,                 1.0658,                0.37287,                0.22571,                0.12472,                0.03993,                 2.6836,                 1.6765,                  1.052,                0.00026,                0.00026,                0.00026
                     82,                 2.3117,                 1.5262,                 1.0564,                 0.3842,                0.16134,                0.10453,                0.03061,                 2.7245,                 1.7076,                 1.0529,             0.00024762,             0.00024762,             0.00024762
                     83,                 2.2901,                 1.5036,                 1.0572,                0.38309,                0.14099,                0.11366,                0.03667,                 2.7265,                 1.6799,                  1.058,             0.00023525,             0.00023525,             0.00023525
                     84,                 2.3058,                 1.5114,                 1.0427,                0.37995,                0.15399,                 0.1242,                0.03651,                 2.6724,                 1.7001,                 1.0565,             0.00022288,             0.00022288,             0.00022288
                     85,                 2.2704,                 1.4849,                 1.0526,                0.39682,                0.15528,                0.13071,                 0.0394,                 2.7318,                 1.6623,                 1.0601,              0.0002105,              0.0002105,              0.0002105
                     86,                 2.2985,                 1.4816,                 1.0564,                  0.386,                0.16737,                0.13132,                0.03794,                 2.7576,                 1.6667,                 1.0603,             0.00019813,             0.00019813,             0.00019813
                     87,                 2.2768,                 1.4965,                  1.055,                0.03618,                0.02527,                0.02248,                0.00839,                 3.4858,                 4.2896,                 1.3186,             0.00018575,             0.00018575,             0.00018575
                     88,                 2.2826,                 1.4715,                 1.0576,                0.39762,                0.14944,                 0.1201,                0.03475,                 2.7066,                 1.6582,                 1.0531,             0.00017338,             0.00017338,             0.00017338
                     89,                  2.282,                  1.476,                 1.0588,                0.38321,                0.13588,                0.11449,                0.03463,                 2.7432,                 1.7457,                 1.0603,               0.000161,               0.000161,               0.000161
                     90,                 2.2923,                 1.5024,                 1.0447,                0.58647,                0.17432,                0.16008,                0.03289,                 2.8833,                 2.2306,                 1.1237,             0.00014862,             0.00014862,             0.00014862
                     91,                 2.2914,                  1.486,                 1.1019,                0.41175,                0.15248,                0.13407,                0.04114,                 2.6531,                 1.6831,                 1.0582,             0.00013625,             0.00013625,             0.00013625
                     92,                 2.2596,                 1.4667,                 1.0926,                 0.3787,                0.16354,                0.13717,                0.04394,                 2.7031,                 1.6819,                 1.0611,             0.00012387,             0.00012387,             0.00012387
                     93,                  2.233,                 1.4236,                 1.0999,                0.38504,                 0.1713,                0.13667,                0.04962,                 2.6577,                 1.6871,                 1.0534,              0.0001115,              0.0001115,              0.0001115
                     94,                 2.2752,                 1.4525,                 1.0832,                0.37851,                0.16757,                0.14731,                0.05308,                 2.6367,                 1.6457,                 1.0519,             9.9125e-05,             9.9125e-05,             9.9125e-05
                     95,                 2.2389,                  1.406,                 1.0815,                0.66526,                 0.1553,                 0.1515,                0.04928,                 2.6425,                  1.658,                 1.0569,              8.675e-05,              8.675e-05,              8.675e-05
                     96,                 2.2291,                 1.4037,                 1.0772,                0.40914,                0.16527,                0.13566,                0.04584,                  2.703,                 1.6549,                 1.0576,             7.4375e-05,             7.4375e-05,             7.4375e-05
                     97,                 2.2288,                 1.4116,                 1.0834,                0.38341,                0.16002,                0.12618,                0.04364,                 2.6567,                 1.6702,                 1.0557,                6.2e-05,                6.2e-05,                6.2e-05
                     98,                 2.2257,                 1.3969,                 1.0831,                0.39907,                0.13576,                  0.125,                0.04012,                 2.7236,                 1.6786,                 1.0704,             4.9625e-05,             4.9625e-05,             4.9625e-05
                     99,                 2.2126,                 1.3939,                 1.0732,                0.39726,                0.15147,                0.13336,                 0.0448,                 2.6899,                  1.672,                 1.0544,              3.725e-05,              3.725e-05,              3.725e-05
                    100,                 2.2324,                 1.4013,                 1.0667,                0.39969,                0.14965,                0.13178,                0.04254,                  2.698,                 1.6507,                  1.057,             2.4875e-05,             2.4875e-05,             2.4875e-05
